公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
12xvoi74,72w7k,Project Management Analyst,待遇面議,0,0,醫藥研發人員/生物科技研發人員/病理藥理研究人員,"PURPOSE

Manage, analyze and provide accurate and relevant data for Project Leaders to make informed decisions on strategies and tactics to mitigate risk, control cost, and ensure customer satisfaction related to assigned project. The Project Management Analyst (PMA) typically supports a project which is medium to large in scope and may also support a phase or portion of a large, complex project.

RESPONSIBILITIES

• Establish and manage performance dashboards, analyze event triggers and alerts and determine appropriate follow up for Project Leader or others to act upon.

• Coordinate project schedules, estimates, cost control, risk management activities.

• Review and approve project invoices on behalf of Project Leader or Project Integration Manager.

• Implement change order control processes.

• Ensure Project Leader has timely and accurate data on areas including cost, schedule, scope, utilization, change orders, quality to support better decision-making.

• Develop and maintain relevant sections of Project Execution Plans.

• Assist project sub-team leads in defining resource requirements, utilizes systems in order to monitor status.

• Prepare correspondence, including meeting minutes, for study team and/or customer.

• Organize and support Project Leader in managing internal study team and customer meetings.

• Prepare presentation materials including study data for internal study team and customer meetings.

• Support study file review and audits as needed.

REQUIRED KNOWLEDGE, SKILLS AND ABILITIES

• Knowledge of clinical trial conduct, and skill in applying applicable clinical research regulatory requirements; i.e., ICH GCP and relevant local laws, regulations and guidelines, towards clinical trial conduct.

• Results-oriented approach to work delivery and output.

• Problem solving skills.

• Planning, time management and prioritization skills.

• Ability to handle conflicting priorities.

• Attention to detail and accuracy in work.

• Ability to establish and maintain effective working relationships with coworkers, managers and clients.

• Ability to work across cultures and geographies with a high awareness and understanding of cultural differences.

• Ability to influence without authority.",1人,2年以上,大學、碩士,藥學相關/醫藥衛生學科類/醫學系相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Excel/Outlook/PowerPoint/Word,,"Bachelor's degree in life sciences or other related field and minimum of 1 year of relevant clinical research experience with analytical/financial skills; or equivalent combination of education, training and experience",6~10人應徵,121.5638621,25.0541591
dd0cp20,7435b,Business analyst 商業分析師,"月薪50,000~100,000元",50000,100000,電腦系統分析師/市場調查／市場分析/營運管理師／系統整合／ERP專案師,"EZTABLE is looking for talented and highly motivated individuals to join us to help us with the continuous growth in the market. If you are passionate about the ecommerce business and love to embrace the fast pace of learning new trends, implementing the strategy and evaluating the business result for further development, EZTABLE is the place! 


【Role Description】


1. 數位餐飲產業研究以及商業計畫制定
2. 運用內外部數據資料進行趨勢判讀及決策建議
3. 客戶行為分析、餐廳分類與應用評估
4. 分析與追蹤餐廳各項業績數據以及優化建議方向
5. 定期與跨部門主管探討市場需求與數據應用,進而執行優化項目
6. 定期執行跨部門商業專案,如跨部門流程優化,Member retention 以及餐廳營收優化


1. Work with internal teams to obtain in-depth understanding of the integrated product and produce requirement documents.
2. Based on business needs to design process/function flow to ensure the roadmap is well implemented.
3. Experience in analyzing data and in data reporting techniques and tools
4. Excellent verbal and written skills to communicate effectively with cross functional teams 
5. Strategic planning and execution on business optimization 
",1人,2年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,MS SQL/Excel/Google Analytics,專案規劃執行╱範圍管理/網站流量成效追蹤,"【Qualifications】  1. 2+ years of experience in a data-centric role, data savvy and fast learner. 2. Knowledge in SQL, PostgreSQL and able to navigate a data warehouse and write queries. 3. Ability to manage analytical tech platforms such as Google Analytics, Amplitude, Google Data Studio. 4. 1 year hands-on experience in Paid Search/Paid Social(Google Ads, Facebook Ads). 5. Bachelor's degree in Computer Science, Applied Mathematics, Economics, or experience in a quantitative field on Business Intelligence, Marketing Intelligence, or other relevant aspects.",30人以上應徵,121.5649454,25.0424801
6191yf4,73glm,[台北] Data Mining Analyst,待遇面議,0,0,軟體設計工程師/市場調查／市場分析/統計精算人員,"* 參與大型數據庫的數據挖掘。
* 參與電子商務客戶行為研究。
* 能夠在大型數據庫環境下編寫較為複雜的SQL語句，產生作為統計分析和預測模型之準備數據。
* 分析使用Python及R統計程序的數據，提供定量分析的服務。
* 定義系統要求與相關部門的工作。
* 管理者所分配的其他職責和任務。
",1人,1年以上,碩士以上,數學及電算機科學學科類/統計學相關,英文,聽 /精通、說 /略懂、讀 /精通、寫 /精通,Python/MS SQL,,* 喜歡電子商務，喜歡思考並對客戶行為分析及結果抱持開放態度者。 * 享受在大量數據庫進行資料分析者。 * 最好有1-3年以上T-SQL和Python及R編程經驗。 * 最好有1-3年以上營銷或Market Research實務者。 * 熟悉Hive、Hbase或Spark者尤佳。,30人以上應徵,121.570246,25.0797489
1a2x6biwtm,46yog,Data Analyst 資料分析師,"月薪32,000~75,000元",32000,75000,市場調查／市場分析/資料庫管理人員/統計學研究員,此職務為執行數據服務專案的角色，需具備高度的數據素養，以及相應技術與知識；如果你/妳富有責任感，喜歡挑戰自己，不害怕面對客戶，歡迎加入我們：/1. 確認客戶需求，溝通並清楚定義分析問題。/2. 梳理資料來源，依據資料分析需求，規劃資料建模。/3. 使用相應技術進行ETL、資料清理、資料驗證流程。/4. 依照分析需求，使用適當的演算法。/5. 運用數據分析技術與本公司資料視覺化產品呈現分析結果。/6. 建構資料與即時運算系統整合服務。/7. 參與產品需求收集與測試。,1~2人,不拘,大學以上,,None,None,Python/MySQL,,"1. Strong sense of data. 2. 對資料庫及SQL有基本認識。 3. 有 Linux shell script, golang或其他script 語言使用經驗尤佳. 4.具有資料視覺化經驗尤佳 5.具有執行資訊服務專案經驗尤佳 6.具有系統分析經驗尤佳",30人以上應徵,121.5515851,25.0322535
1a2x6bkuvm,72fju,研究分析師 Research Analyst,待遇面議,0,0,財務分析／財務人員/金融研究員/統計精算人員,"The team's mission is to disrupt financial markets by empowering the individual. We believe the global financial system is undergoing a major evolution where in a few years, anyone from anywhere will be able to freely trade, invest, borrow and lend to better their lives. Much like how the internet has eliminated communication barriers for all of us, blockchain will remove all barriers to financial markets, services and products.

The Role: Research Analyst

To join our team, you should be excited to:
- Formulate the right questions to ask to perform due diligence quickly and thoroughly on crypto markets and projects by reviewing concepts qualitatively and quantitative 
- Use data whenever possible to support arguments and ultimately insights derived. Be able to hold a unique view that is unconventional but realize quickly when you are wrong
- Communicate effectively and succinctly the insights in a timely manner to the portfolio manager using well-thought-out data visualizations and writing
- Brainstorm, design and track the relationships and metrics which are crucial to understanding and forecasting the success or failures of targeted projects
",1~2人,不拘,大學、碩士,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/PL/SQL,,"General Qualifications: • Strong background in a quantitative discipline such as financial/computer/electrical engineering, mathematics, statistics, physics, economics, etc. • Self-starter who can consistently take ownership of projects from beginning to end  • 3+ year work or academic experience in related fields such as equity/fixed income research or data analysis, software engineering, etc. • Experience articulating business questions and using mathematical techniques to arrive at an answer using available data • Experience translating analysis results into business recommendations • Extremely effective written and verbal communication skills • Experience with blockchain or statistical programming (like Python, R, Solidity, SQL, etc.)  • Startup / blockchain / trading / investment experience   *English resume acceptable only.",11~30人應徵,121.5582973,25.0803602
1a2x6bjrwo,6p5ti,FIN | Treasury Analyst (FX),待遇面議,0,0,財務分析／財務人員/金融研究員/金融交易員,"Responsibilities:
1. Perform treasury activities related to cash flow, borrowings, debt, and capital management. 
2. Manage, optimize, and execute foreign exchange trades including FX market analysis, pricing, negotiation, and risk monitoring. 
3. Provide cash flow projections and ensures adequate projected liquidity for all company bank accounts. 
4. Participate in the technical and operational implementation of our Treasury Management System and other related systems projects.  
5. This position may take weekend or night shifts depending on the requirements. 

",1人,不拘,大學以上,會計學相關/一般商業學類/財稅金融相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"Requirements:  1. Bachelor's degree in Finance, Economics and/or Accounting preferred. 2. At least 1+ years' experience in treasury/cash management is a plus; fresh graduates with strong FX trading domain knowledge also welcome.  3. A self-starter with excellent communication and organization skills.  4. Team player and adaptable to a changing environment, with good interpersonal skills Proactive communicator in both written and spoken English (and Mandarin ideal but not required).  5. Strong problem-solving skills and attention to detail. 6. Proficient in Microsoft Office tools, especially PowerPoint and Excel.  If the above sounds like you, please submit your *English CV/resume along with a written cover letter outlining how your previous experience makes you suitable for the role.   ",11~30人應徵,121.4762519,25.0119027
cttcwi8,6qrfo,Financial Analyst財務分析,待遇面議,0,0,財務分析／財務人員,"1. Deliver monthly actual financial reporting package.
每月結帳財務報表編制
2. Assist in doing business analysis report or P&L account breakdown.
協助提供業務分析報告或相關損益科目之明細及差異分析說明
3. Consolidate entity level financial results for the purpose of group reporting requirements
合併報表作業及提供相關明細及財務分析
4. Coordinate budgeting/ forecasting and assist to develop budget / forecast.
預算協調制作並協助完成各項預算明細相關作業
5. Coordinate with related departments in data collection for completing the analysis requirement from superior.
與各相關部門溝通協調並蒐集所需預算資料及以完成各主管需求之財務分析
6.Account payable
應付帳款",1人,3年以上,大學、碩士,會計學相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Excel,,"1. 3 years or above related work experience in finance filed, including 2 years or above related work experience in financial analysis scope (preferably within Retailing). 具3年以上財務相關經驗, 其中2年以上財務分析範圍內的相關工作經驗（零售業尤佳）。 2. CPA Firm work experience is plus. 會計師事務所工作經驗者尤佳 3. Advanced Excel Skill. 熟悉Excel 操作功能 4. Advanced analytical and logical ability. 良好的分析和邏輯能力",11~30人應徵,121.5817398,25.070954
1a2x6bkwho,6odx7,System Analyst 系統分析師,待遇面議,0,0,電腦系統分析師/軟體設計工程師,"主要工作項目：
※針對客戶系統需求進行歸納分析，將其轉化成系統需求的規格書文件。
※與客戶進行系統需求之訪談，驗證產出的系統符合需求。

工作經驗： 
※2年以上系統分析開發經驗 
※具專案開發實務經驗佳
※具電商經驗尤佳。

其他條件： 
※追求高度優良的程式開發品質
※正面良好溝通能力
※個性開朗、活潑，與團隊相處融洽",不限,不拘,專科以上,,None,None,,軟體程式設計/網路程式設計/資料庫軟體應用,,6~10人應徵,121.5433783,25.0249441
1a2x6bj1nc,6kv0v,Senior Business Process Analyst (BPA),待遇面議,0,0,電腦系統分析師,"Senior Business Process Analyst (BPA) 商業流程分析師

【About the role】
Furbo 狗狗攝影機是少數台灣自行研發，且成功熱銷全球的消費性 AIoT 產品。公司成立至今，產品銷售每年以2倍的速度成長，其同時累積的資訊量更是龐大。成功銷售一項 AIoT 產品，除了軟、硬體的研發外，更要有一套強大的內部系統來支援各部門的日常 Operation 及決策，這對剛起步的資訊部門(Information Service)來說，是非常大的挑戰不過也是一個難能可貴的機會。
加入 Information Service (IS) 部門 ，你將同時接觸各部門人員(ex. : Marketing, Finance, Logistics, Product Management) 、流程及其現有使用的系統。身為一個有經驗的商業分析師 Business Process Analyst (BPA) ，您不僅需要了解現有各項系統的使用方式，更要以您多年的經驗，建議並提出最佳化的流程或引進新的系統，確保各系統彼此之間能夠順暢的整合。如果您有引進或使用 CRM、ERP、Marketing 系統的多年經驗，歡迎加入本公司 IS 團隊，挑戰自己，和公司及團隊快速成長。

【About the company】
Tomofun是全球寵物科技業中，第一家實踐AIoT於產品-Furbo 狗狗攝影機的新創公司。Furbo結合 AI、深度學習及雲端大數據，能辨識並分析狗狗行為，讓狗爸媽即使不在家也能隨時隨地瞭解寵物狀態、與寵物互動。2016年Furbo甫進入市場，至今全球已有數十萬使用者、遍布133國，位居歐美亞12國Amazon寵物類別銷售冠軍。
立足台灣的Tomofun，至今每年都有超過200%的驚人成長！延攬多國菁英，組織扁平、資訊透明的環境，讓每位Tomofuner都是產品的重要推手。想加入AIoT智慧時代、不畏挑戰、夢想用能力改變世界的你，Tomofun是屬於你的舞台！

【What you’ll do】
・建立BA部門及專案實施流程細節
・了解公司內部各項系統流程 (Business Process) 及需求，提出建議流程及解決方案
・帶領團隊執行內部專案，引進或建置內部所需的系統 (ex. CRM, HRIS 等)
・跨部門合作，建構企業內部系統 
・系統問題追蹤、troubleshooting 並及時回覆反應的問題
・依照專案需求安排並執行各項模組的 release plan (包括人員訓練計劃)

【Who you are】
・CRM or 大型內部企業系統完整導入經驗
・五年以上專案管理及執行經驗
・熟悉 Agile Development 及 Scrum Processes
・具備良好的跨部門溝通能力(包括英文）、及專案執行能力
・能夠開發或維護自動化測試程式、腳本
・基本系統操作和 SQL command 能力
・樂於學習、充滿好奇心、具備自我進修能力

【Benefits】 
- 無限期休假制度，努力工作同時也要用力玩樂生活！ 
- 彈性上下班時間，你可以依照自己的作息彈性調配。 
- 在Tomofun每天都可以帶你的寵物來上班，讓你們時時刻刻都在一起，毛小孩們永遠不寂寞。 
- 可以和對科技創新充滿熱情的跨國團隊一同合作，各領域好手齊聚一堂，相處融洽，彼此腦力激盪，創意無限！。 
- 永遠都滿到不行的零食櫃，冰箱飲料、點心無限量供應！ 
- 舒適又具創意的工作環境，像家一樣溫馨自在。 
- 不定期的公司活動(電影日/披薩日/按摩日)，在Tomofun讓你兼顧生活與工作的平衡。 
- 每年正職員工皆享有年度健康檢查，不只照顧你的頭腦也照顧你的身體。 
- 每位正職員工配有兩台Furbo，讓你隨時可以與家中寵物互動！ 
- 每兩週皆有下午茶日與每月慶生會，各種台北知名下午茶甜點免排隊送到你桌上！ 
- 圖書館中有豐富有趣的書籍，可以隨時借閱，也歡迎推薦各類好書，讓我們一同成長。 
- Tomofun長久以來專注社會公益議題，公司不定期有志工日和志工計畫，歡迎在工作之餘，也可以與我們一同讓世界更好。 
- 員工旅遊和不定期戶外活動！ 
- 每月月會後一起跟同事們吃大餐，人生就是要好好吃美食！ 
- 每位員工都是Tomofun的珍貴資產，各個面向的內外部訓練，讓你在各階段都能與我們一同成長。",1人,5年以上,大學以上,,None,None,,,,0~5人應徵,121.5494527,25.061374
wca2vdk,740vt,[KKBOX] Business Intelligence Analyst,待遇面議,0,0,財務分析／財務人員/經營管理主管,"As KKBOX Business Intelligence Analyst, you will provide advanced analysis and insights to ensure the competitiveness of our products, business plans achievement and transversal project success.

By working with data engineers, data scientists, marketers and senior leadership, you will support a data-based decision making culture across the KKBOX organization. You must be organized, detail oriented with communication, prioritization, follow-through and multi-tasking skills, as well as to develop a good understanding of key drivers and the competitive environment of the audio streaming industry.


1. Build out an analytics data suite, design dashboards and visualizations to track key metrics and enable self-service data discovery
2. Prepare, publish and maintain insights and analytics related reports and dashboards
3. Independently perform analysis to track the performance of key markets, competitor movements, marketing campaigns and provide key insights and recommendations to the team
4. Proactively engage stakeholders to educate on new data tools, collect feedback, and evangelize the team's work.",1人,4年以上,大學以上,商業及管理學科類/資訊工程相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,MySQL/PostgreSQL/Tableau/Google Analytics,,"1. 4+ years experiences working in business analysis role (business intelligence, data engineering, data analysis or data visualization) 2. Knowledge of database connectivity, familiar with SQL & Tableau (Google analytics, or other 3rd party tracking tools is a plus). Experience in designing analytics data layers with very large complex data sets 3. Strong analytical skills with attention to detail, curiosity, and commitment to data integrity, able to derive meaning from data through different data points 4. Ability to support multiple strategic analysis projects simultaneously and collaborate with different stakeholders to achieve the target results 5. Technically capable and a desire to improve products and processes 6. Structured problem-solving skills, creativity, and ability to think out-of-the-box 7. Ability to run lean, remain disciplined in both thought and execution, and continuously strive for self-improvement",11~30人應徵,121.6132482,25.0565476
a93tesw,72o7f,"Senior Analyst, Planning and Scheduling",待遇面議,0,0,市場調查／市場分析/物管／資材,"1-Responsible for managing all aspects of auditor work assignment routes to use and allocation of time to work in specific activities.

2-Secures compliance of the business rules, market rules, resources rules, and establishments rules in the preparation of the work plans

3-Coordinates with other Input Operation Centre of Excellences and departments the provisions of all the inputs to execute his work as well as on-time delivery of the working plans

4-Aligns and coordinates with IO CoE functional teams and other business units that all inputs and processes are received and executed respectively according to timelines 

5-Analyzes the plans to make recommendations for improvement and efficiencies as well as can execute plans for forecasting future needs and possible changes

6-Tracks plans for non-compliance to understand causes and when corresponds to adapt adjust plans

7-Ensures all the work is completely planned in the time requested by the activity business

8-Complies with security levels and data protection protocols. 

9-Communicates well when User-related issues appear that do not allow the processes to continue properly and give follow up to them by raising tickets until a solution is applied

10-Defines/Creates/Maintains clusters which are the ´logistics´ areas  that allocate stores and auditors, looking for lower costs with maximum operational efficiency
",1人,2年以上,專科、大學、碩士,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Excel,專案時間╱進度控管/專案溝通╱整合管理/工作任務╱業績項目分配,"1- Ability to work independently with excellent project and time management skills 2- Open to change, a strong sense of critical thinking, good logical thinking, and problem-solving skill 3- Business English knowledge, both verbal and written 4- Extremely strong organizational skill and analytical skill ",11~30人應徵,121.563625,25.0510235
db8ak80,6uz8s,Business Analyst (Taipei Office),待遇面議,0,0,MIS程式設計師/電腦系統分析師/軟體設計工程師,"Job Description:/The role will be a Project Manager which is responsible for IT/MIS project management. He/she has accountability for all aspects of projects, discuss and analyze user & business requirements, to work out the solutions for operation and IT processes, arrange project schedule and resources, coordinate requests between internal users and external vendors, control project progress and improvement activity, and also support exception issues and report requests./ /Required Skills:/ /Project Management/•Analyze user requirements, procedures, and problems to improve operation processes and systems./•Survey feasibilities of IT solutions and application systems to meet business needs./•Offer suggestions and overall proposal for application system establishment, improvement, and integration./•Manage project proposals & scopes, handle project timeline, progress, and resources, assess and control budget, and evaluate benefit and impact./  /ERP Implementation & Support/•ERP system implementation experiences from kick off to go-live (e.g. SAP ByDesign or Kingdee ERP will be plus)./•Good processes knowledge on order fulfillment, purchase process, inventory management, production & quality control, finance report, cost analysis etc./•To collect user requirements and come out the blue print on system solution with internal users and external vendors./•To prepare testing scenarios and handle unit test, IT test, UAT, integration test./•To prepare cut over plan and migration activities for go-live./•Regular status update and project progress report to senior management and user team.  /•Business Process Re-engineering on operation improvement to meet business needs, and continue optimizing the system enhancements and operation processes./•Existing ERP support for daily operation and finance month-end-processes./ /Costing Estimation System & Supplier Chain Management - Implementation & Support/• Has quotation system management and understand the cost structure of package material product./• Has experiences on Supplier chain management or Quality management processes will be a plus./• To analyze the business processes and user requests for different package materials, and work out the system requirement documents with system vendor for customized developments./•To prepare testing scenarios and handle unit test, IT test, UAT, integration test./•To prepare cut over plan and migration activities for go-live./•To support users for daily operation on system requests./ /Other Application System experiences./• Knowing CRM Salesforce functionalities on Sales Cloud.",1人,5年以上,大學以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"Others Requests: •Minimum 5 years of related experience with business analysis & improvement, or related IT project management. •Good knowledge of implementation on enterprise systems such as Salesforce, ERP, workflows, supplier managements, costing analysis, quotation, design platform, quality control management etc. •Ability to learn quickly and think logically and creatively, and good problem-solving skills. •Team player with strong interpersonal skills and ability to take a leadership role to work with team. •Excellent oral and written communication skills on English and Chinese. •Ability to work independently, and coordinate with cross-functional team. •Intermediate proficiency with Microsoft Office applications (Excel, PowerPoint, Word). •Detail-oriented individual with the ability to quickly assimilate and apply new concepts, business models, and technologies. •Willingness to travel for project requests. (Estimated 10%~30%). •Has printing or package industry or Salesforce experience will be a plus.",11~30人應徵,121.5148909,25.031284
1a2x6bj2uv,4pjp6,Financial Analyst 財務分析師,待遇面議,0,0,融資／信用業務人員/財務分析／財務人員/財務或會計主管,1.	進行財務分析。/2.	進行專案之預算彙總與追蹤。/3.	協助準備銀行融資與投資者籌資之相關文件，並協助與銀行與投資者溝通。/4.	視需求準備報告供管理階層、投資者與銀行參考。/5.	蒐集產業資訊。,1人,2年以上,大學以上,商業及管理學科類,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,1. 財務或商學相關之學士或研究所學位。 2. 溝通與分析能力強，且面對專案變動性，調適與抗壓性高。 3. TOEIC 800分以上 4. 熟悉Excel和PowerPoint的操作。,30人以上應徵,121.567465,25.0325029
1a2x6bjrwo,74epy,Product | Business Analyst - RegTech,待遇面議,0,0,產品管理師/軟體相關專案管理師/其他專案管理師,"The Opportunity:  
We are looking for a Business Analyst to join our Anti-Money-Laundry (AML) RegTech product team to help develop our AML RegTech product to satisfy both EMQ internal requirements and those of external customers. You will be working closely with product managers, engineers, UI/UX designers, and business partners to deliver a product that helps financial institutions manage the risks of money laundering effectively and efficiently.

Responsibilities: 
1. Design and plan the RegTech product that empowers the AML compliance team to conduct regular and ad hoc AML case investigations, workflow management, machine-learning empowered parameter recommendations, and adjustments.
2. Communicate with various departments and customers to understand their needs and the needs of the organization as a whole.
3. Perform requirements analysis and conduct product research (e.g., machine learning applications on AML products) to come up with solutions to business problems, and introduce the solutions to internal and external stakeholders. 
4. Lead discussion meetings with stakeholders to gather critical information. 
5. Document and produce useful specifications for product development. 
6. Ensure the quality of deliverables and timely completion of projects. 
7. Effectively communicate your insights and plans to cross-functional teams and management. 

",1人,3年以上,專科以上,資訊工程相關/電機電子工程相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"Qualifications & Requirements:  1. Bachelor's degree or higher; minimum of 2+ years of Business Analyst or Project Management experience is a must.  2. Relevant experiences in the Compliance, financial, or business analysis background preferred.  3. Familiar with financial institutions' products and businesses. 4. A passion for understanding, improving, and implementing processes using modern technology.  5. Ability to lead development initiatives; excellent organization skills. 7. An analytical and metrics-driven work style. 8. Great interpersonal and communication skills, necessary to work with a variety of stakeholders from different disciplines.  9. Prior experience at AML RegTech solutions or Certified Anti-Money Laundering Specialist is highly regarded.   What can you expect from us:  - A competitive compensation package  - A team of great people to work with  - An autonomous working environment   If the above sounds like you, please submit your English CV/Resume along with a written cover letter outlining how your previous experience makes you suitable for the role / or send it to jobs@emq.com.  ",0~5人應徵,121.4758875,25.0119865
ojonwyo,6f3jx,System Analyst 系統分析師,待遇面議,0,0,軟體專案主管/電腦系統分析師/軟體相關專案管理師,"We are looking for a system analyst to implement and improve our IT systems. You will analyze system requirements and address any relevant problems. You will also perform standard testing and provide solutions to ensure high levels of performance and security./As a system analyst, you will be work with MIS team to describe the detailed requirements. You should be able to translate our business needs into new high-quality IT systems.//【Responsibilities】/●Provide technical expertise and recommendations in assessing new IT software projects./●Identify opportunities that can improve the efficiency of business processes./●Analyze data contained in the corporate database and identify data integrity issues with existing and proposed systems and implement solutions./●Provides assistance and advice to business users in the effective use of applications and information technology./●Write technical procedures and documentation for the applications including operations, user guide, etc./●Produce technical documentation for new and existing applications./●Participate on IT project team and be involved in the design phase of any new IT software development projects./●Assist in the creation of the system design and functional specifications for all new development projects./●Produce wireframe or prototype to facilitate system design conformation.",1人,3年以上,大學、碩士,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,●Previous experience in Business / Systems Analysis or Quality Assurance. ●A Bachelor’s degree in technical field or equivalent experience ●Experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools. ●Basic knowledge in generating process documentation. ●Strong written and verbal communication skills including technical writing skills. ●Retail or related experience is a plus.,0~5人應徵,121.5638621,25.0541591
1a2x6bkzym,70fh5,資料分析師 Data Analyst,待遇面議,0,0,軟體設計工程師/Internet程式設計師,"
職務內容
- 處理各類原始資料(文件檔案, DB Data,...)
- 資料分析演算法開發與優化
- 分析資料，發現問題，提出建議
- 資料視覺化呈現
- 製作研究報告 (優化成果)

職能需求
- Linux
- 列舉但不限於 Python, Java, SQL,...
- 良好的英語能力
- 統計能力

希望投遞履歷的您具備
- 對資料的熱情
- 自我學習的動力
- 對問題探索的好奇心

",2~3人,不拘,專科以上,數學及電算機科學學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux/C++/Java/Python,軟體程式設計/資料庫軟體應用,"MySQL,  Programing,  Self-motivated ",30人以上應徵,121.522377,25.054823
a93tesw,70y9x,Analyst - Consumer Insights ( Quantitative),"月薪38,000~40,000元",38000,40000,市場調查／市場分析,"ABOUT THIS JOB /Nielsen's Consumer Insights practice specialises in designing tailored research solutions to solve complex business problems. As a part of the Consumer Insights team, you will be working with some of Taiwan’s biggest brands to make an impact across a diverse range of industries, including: FMCG, retail, automotive and more. In your role, you will manage bespoke research projects spanning a wide variety of research approaches – ranging from traditional research methodologies through to using next-generation research tools. You will also conduct research covering key strategic areas, such as brand and advertising, customer experience and pure customised-research. //At Nielsen, you will also have our wide product portfolio and data sets at your fingertips that can be used to provide a comprehensive view of how consumers think and how they behave. If you have a passion and curiosity for consumer insights, an aptitude for problem solving, and a desire to expand your analytical skills, then we would love to hear from you! //RESPONSIBILITIES/Project management /Serve as the main gatekeeper for assigned projects (averagely take care of 2-4 projects simultaneously)/Work closely with various departments in projects deliverables, ensuring guidelines are followed according to project plans/Provide clear instructions to project members and conduct quality checks on their output/Able to accommodate changes to the project requirements and execution when necessary/Able to work within given deadlines and find solutions to close the gap, if needed/Ensuring project deliverable is of high quality and client  satisfaction are met/Analysis & reporting /Able to understand from clients’ business perspective and follow up closely on clients' needs on every research projects/Prepare quality presentation and reporting for clients/Ensuring all data used are answering to clients’ business needs according to Nielsen data and marketing principles/Provide actionable recommendations for clients that can impact/influence on their business strategies/needs /A LITTLE BIT ABOUT YOU/You will play an essential role in managing research projects from start to finish; supporting the Senior Manager on research design, analysis, reporting through to presenting findings to clients. We will arm you with the best in market research skills and capabilities, through on the job coaching and structured training. You will also be given access to our full range of data and analytics solutions. Whilst we love surveys, we also have plenty of other data to quench your curiosity and wow your clients.//QUALIFICATIONS /Master's degree/Major in Business Administration/ International Business/ Marketing/ Economics/ Applied Mathematics/A self-starter, detailed oriented, result-driven mindset, sensitive to numbers/Good time management especially meeting external deadlines/Good communication skills in explaining the key takeaways & methodology of thesis/Familiar with quantitative research methodologies/Good language skills in both English and Mandarin//ABOUT NIELSEN/We're in tune with what the world is watching, buying, and everything in between. If you can think of it, we're measuring it. We sift through the small stuff and piece together big pictures to provide a comprehensive understanding of what’s happening now and what's coming next for our clients. Today’s data is tomorrow's marketplace revelation. / /We like to be in the middle of the action. That's why you can find us at work in over 100 countries. From global industry leaders to small businesses, consumer goods to media companies, we work with them all. We're bringing in data 24/7 and the possibilities are endless. /",1~2人,不拘,碩士,商業及管理學科類/經濟社會及心理學科類,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,,11~30人應徵,121.563625,25.0510235
