公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
b8gl75c,6t4vq,MongoDB 資料庫工程師 (NoSQL),待遇面議,0,0,其他資訊專業人員/資料庫管理人員/資訊助理人員,"【職務說明】
將參與各大系統專案進行 MongoDB ""架構規劃"" ""系統設計"" ""軟體服務""，解決使用者關於半結構化資料處理需求，因為半結構化資料不強制規定資料欄位，它也非常適合開發人員進行敏捷開發，所以想要成為 MongoDB 專職顧問及架構師，有相關 NoSQL 系統使用開發經驗則能設計出更完善的系統架構。

本工作職缺適合後端工程師(Backend Engineer)，有意願轉型為大數據工程師來接觸更廣泛的資料處理服務面向，未來更能延伸至公司其他產品線服務 Redis , Elasticsearch成為更全面的數據架構顧問。

MongoDB 資料庫工程師將與公司一同推廣及舉辦各項 ""Mongoing中文社區"" 活動，由歐立威科技及相關企業來分享在業界開源產品的使用經驗，並與各方技術好手分享交流。
過去活動網址：
https://www.accupass.com/event/1909200625261267899328

【工作項目】
平台規劃及設計
平台架構建置及設定
平台高可用性建置及設定
平台開發顧問服務
平台資源規劃調教
平台權限規劃設定
平台售後維護服務

【職務需求】
熟悉 Linux 操作及管理
熟悉任一程式開發語言 ( Node.js, Python, Golang, Java )。
熟悉 Git 版本控管
良好的文件撰寫能力
良好之團隊協作、溝通協調能力",1~2人,1年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux/Java/Python/Go/Node.js,資料庫系統管理維護/資料庫程式設計/資料庫軟體應用,【加分條件】 MongoDB 管理及維護經驗 Redis 管理及維護經驗 其他資料庫使用經驗 NoSQL 平台開發使用經驗 英文認證 ,0~5人應徵,121.5124562,25.0500181
wic70ug,6vf7l,資料庫工程師,待遇面議,0,0,資料庫管理人員/系統維護／操作人員,"1. 資料庫效能監控、管理及以SQL進行調校等優化作業。
2. 資料庫相關維護及安裝、建置作業。
3. 資料庫帳號及權限管理。
4. 協助資料異動作業及提供資料庫語法建議、問題處理。
5. 配合資料定期備份、保存與回復作業。",1人,2年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,MS SQL/Oracle/Excel/PowerPoint/Word,,1. 具主動積極、負責、團隊合作等特質 2. 熟悉資料庫SQL語法指令 3. 具資料庫管理及實務經驗者（Oracle、MS SQL Server至少一種） 4. 具相關經驗2年以上 ,11~30人應徵,121.6118825,25.0584861
b8gl75c,6yxzi,資料倉儲工程師 (新竹) (資料庫/大數據/巨量資料/資料倉儲),待遇面議,0,0,其他資訊專業人員/資料庫管理人員/資訊助理人員,"【職務說明】
將參與各大系統專案進行資料倉儲平台架構規劃及設計，其中包含 Pivotal Greenplum產品服務，資料倉儲工程師將專注於資料倉儲顧問服務，解決使用者關於資料倉儲相關需求。

資料倉儲專為資料分析所設計，可讀取大量的資料以了解資料的關係和趨勢，資料通常會定期從交易處理系統、關聯式資料庫和其他來源流入資料倉儲。讓商業分析師、資料科學家和決策者可透過商業智慧 (BI) 工具、SQL 用戶端和其他分析應用程式存取資料。

所以資料倉儲工程師必須要了解資料倉儲特性及資料存放方式，來根據使用者需求給予建議，並且為其使用單位提供適合的資料倉儲架構，建立完整資料倉儲資料流流入方案及資料倉儲管理機制。

本工作職缺適合關聯式的資料庫工程師，有意願轉型為資料倉儲工程師來接觸更廣泛的資料處理服務面向，可以更容易延伸接觸其他資料處理的技術及平台，來加值自身的技術能力。

【工作項目】
平台規劃及設計
平台架構建置及設定
平台高可用性建置及設定
平台開發顧問服務
平台資源規劃調教
平台權限規劃設定
ETL 資料流設定

【職務需求】
熟悉 Linux 操作及管理
熟悉一種資料庫系統 (Oracle , PostgreSQL , MySQL , MSSQL.. 其他 )
良好的文件撰寫能力
良好之團隊協作、溝通協調能力",1~2人,不拘,專科以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux,資料庫軟體應用,"【加分條件】 資料倉儲管理經驗 Hadoop 平台管理經驗 Hadoop 平台相關認證 ETL 相關經驗 資料庫相關工作管理經驗 Python , Java 程式開發經驗 英文認證",0~5人應徵,120.9674798,24.8138287
1a2x6biwtm,46yog,Data Analyst 資料分析師,"月薪32,000~75,000元",32000,75000,市場調查／市場分析/資料庫管理人員/統計學研究員,此職務為執行數據服務專案的角色，需具備高度的數據素養，以及相應技術與知識；如果你/妳富有責任感，喜歡挑戰自己，不害怕面對客戶，歡迎加入我們：/1. 確認客戶需求，溝通並清楚定義分析問題。/2. 梳理資料來源，依據資料分析需求，規劃資料建模。/3. 使用相應技術進行ETL、資料清理、資料驗證流程。/4. 依照分析需求，使用適當的演算法。/5. 運用數據分析技術與本公司資料視覺化產品呈現分析結果。/6. 建構資料與即時運算系統整合服務。/7. 參與產品需求收集與測試。,1~2人,不拘,大學以上,,None,None,Python/MySQL,,"1. Strong sense of data. 2. 對資料庫及SQL有基本認識。 3. 有 Linux shell script, golang或其他script 語言使用經驗尤佳. 4.具有資料視覺化經驗尤佳 5.具有執行資訊服務專案經驗尤佳 6.具有系統分析經驗尤佳",11~30人應徵,121.5515851,25.0322535
1a2x6bkuv0,6lwtj,Oracle資料庫管理師,待遇面議,0,0,資料庫管理人員,"— 日常資料庫維護與監控
— 資料庫定期備份
— 資料庫系統性能調校
— 資料庫儲存空間規劃
— 資料備份過程監控
— 資料庫主從架構建置規劃
— 資料庫災難備援規劃經驗佳
— 支援規劃/設計/建置資料庫系統
— 協助開發人員使用、提升資料存取邏輯效率以及其他設計上的必要考量。",1人,不拘,不拘,,None,None,,,"—熟悉 Linux 作業系統的基本操作 —熟悉 PL/SQL —熟悉Oracle, Mysql 維護經驗 —熟悉 shell script、perl、python 或其它程式語言經驗 (任一) 者佳 —熟悉 資料結構及存儲設備 者佳 —熟悉 基礎網路 者佳 — 有 OCP 證照者佳",0~5人應徵,121.5224752,25.0575959
1a2x6bla3l,730fi,醫療系統- 資料管理 PM,待遇面議,0,0,資料庫管理人員/文件管理師/軟體相關專案管理師,"管理診所相關醫療系統資料
(ex: 掛號，看診，X光，檢驗，復健，庫存，考勤.... )
與診所人員共同制定資料處理與流程規則
醫療系統需求釐清",1人,3年以上,專科、大學、碩士,,None,None,MySQL/Excel/Word,輸入資料與原始文件檔案比對審核/檔案管理之電腦化策略/文件管理中心之建立與維護/資料庫軟體應用,基本條件:   具備資料管理經驗   對醫療機構流程制定有興趣者  加分條件:    對新創有熱情、願意接受挑戰共創願景    有在醫療相關機構工作經驗,0~5人應徵,121.5145353,25.0103251
1a2x6bjgky,6jd84,Oracle/MySQL資料庫技術顧問,"月薪45,000~90,000元",45000,90000,資料庫管理人員,"Oracle
1.客戶端 Oracle資料庫的管理與維護。 
2.Oracle資料庫的建置與系統調校。 
3.Oracle資料庫的備份與還原建置或演練。 
5.Oracle資料庫新功能測試、驗證。
6.相關工作經驗需包含：
Oracle Installation & Configuration 
Oracle Backup & Recovery 
Oracle Routine Maintenance Tasks 
Oracle Data Migration 
Basic SQL, PL/SQL

MySQL
1. 提供MySQL資料庫架構建議。 
2. 規劃、執行MySQL資料庫資料備援及回復。 
3. 管理各項資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。 
4. 監控資料庫效能，並適時針對相關參數及SQL進行調校。 
5. MySQL高可用性建置與問題排除。 
6. MySQL新功能測試、驗證。",不限,2年以上,大學、碩士,資訊工程相關/其他數學及電算機科學相關,英文,聽 /略懂、說 /略懂、讀 /中等、寫 /中等,Data Guard/Database Administrator/Database Management/MySQL/Oracle/PL/SQL/Toad,作業系統基本操作/資料備份與復原/資訊設備操作檢修/系統維護操作/系統整合分析,"1.具備Oracle或 MySQL 資料庫管理經驗  2.具備資訊服務廠商兩年以上工作經驗者  3.自我學習能力強、配合度佳  4.具OCP認證  5.熟 UNIX, LINUX 使用者佳",0~5人應徵,121.5780141,25.068942
1a2x6bivba,72jad,資料庫管理人員,"月薪33,000~35,000元",33000,35000,資料庫管理人員/系統維護／操作人員,"1.Ragic資料庫維護、建置。
2.天心ERP系統整合維護。
3.主管其他因應狀況交辦之事項。
",1人,2年以上,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Excel/Internet Explorer/PowerPoint/Word,專案溝通╱整合管理/軟體程式設計/資料庫系統管理維護/資料庫程式設計/資料庫軟體應用/企業資源規劃管理(ERP)/系統架構規劃與維護,1.性格開朗，具服務熱忱、細心負責、能吃苦耐勞、擅跨部門溝通協調。 2.需熟悉電腦Office軟體（Word、Excel、PowerPoint）。 3.有Ragic、ERP（如天心）經驗者尤佳。,0~5人應徵,121.580069,25.041882
1a2x6bj968,6zf09,資料庫工程師,"月薪30,000~50,000元",30000,50000,資料庫管理人員/軟體設計工程師/其他資訊專業人員,1. 熟悉PHP/MySQL程式語言，具備PHP(Laravel)開發經驗並能獨立進行後端開發作業/2. 了解資料庫設計/3. 使用GitHub版本管理系統/4. 具備串接及整合第三方系統的能力/5. 雲端主機維護/6.配合前端工程人員開發及維護資料庫///【福利】/1.勞健保/2.電話值班津貼/3.不定期季獎金/4.年終績效獎金/5.年假/6.三節獎金/禮品//【個性要求】/積極主動、對待新事物有學習意願不怕生，/個性活潑外向、積極樂觀者佳。,1人,不拘,大學以上,,None,None,PHP/MySQL,資料庫程式設計/資料庫軟體應用,肯自學、對程式設計有興趣,0~5人應徵,121.468551,25.026093
1a2x6bkspk,6jura,資料庫(資深)⼯程師,待遇面議,0,0,軟體設計工程師/資料庫管理人員/Internet程式設計師,【工作內容】/1. 日常監控資料庫穩定度、DB運行各數據分析，設定自動化警示通知/2. 資料庫主機日常備份、還原實作、落實異常演練/3. 資料庫資訊安全管理，包含：帳號權限控管、資料庫存取稽核、資料加密安全性語法建議/4. 專案支援：系統架構規劃、環境建置、製作技術文件。/5. 其他主管交辦事項、定期回報//【技術需求】 /1. MySQL效能校對、資料結構建議/2. MySQL資料庫設計評審及 SQL 代碼審核等作業 /3.  分散式資料結構處理/4. SQL Stored Procedure 撰寫、大量函式處理,1~2人,3年以上,專科以上,,None,None,Linux/MySQL,資料庫系統管理維護,1.具備資料庫管理經驗3年以上者佳  2.具備數據處理能力、大量資料分析者佳  3.具 MySQL、MS SQL、Oracle管理經驗 4. Linux作業系統操作、資料搬運等 5. 系統效能掌握、環境監控,0~5人應徵,121.5638621,25.0541591
1a2x6bldq7,73ds4,MySQL資料庫工程師,待遇面議,0,0,資料庫管理人員/系統維護／操作人員/MIS程式設計師,"1. 負責公司所有資料庫的故障處理、部署、安裝、升級、備份和資料移轉。
2. 制定資料庫備份計畫,災難出現時對資料庫資訊進行恢復。
3. 解決用戶端中間層和伺服器的連結問題，保證安全連接。
4. 熟悉資料庫系統的存儲結構預測未來的存儲需求,制訂資料庫的存儲方案。
5. 根據開發人員設計的應用系統需求創建資料庫存儲結構、資料庫物件。
6. 根據開發人員的回饋資訊,在必要的時候修改資料庫的結構。
7. 監控和優化資料庫的性能。",1~2人,2年以上,專科以上,,None,None,,,1. 二年以上MySQL DBA工作經驗，精通MySQL資料庫內部體系結構和原理 。 2. 負責MySQL資料庫日常管理和維護，對現有資料系統的穩定性、高可用性、擴展性的相關保障工作。 3. 負責性能監控和調優，能夠對業務需求和事故及時回應，調整資料庫設計建議 。 4. 極強的SQL掌控能力和資料模型設計，負責審核新業務上線的資料庫代碼審核與部署 。 5. 能夠進行資料庫引擎、SQL語句和讀寫分離的優化分析/設計，並具有高併發下讀寫分離維護經驗。 6. 深入瞭解MySQL Replicat技術細節和高可用方案，熟練搭建主從同步\備份和資料修復 。 7. 精通SQL程式設計，熟悉複雜存儲過程、函數等的編寫，具備較好SQL優化能力。 8. 熟悉Linux運維管理，至少熟練shell或python一種指令碼語言開發。 9. 有良好的工作態度與團隊合作精神，工作認真負責，能承受較大的工作壓力。,0~5人應徵,121.5237061,25.0445018
