公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
1a2x6biwkm,72zp1,專案管理部-專案經理/研究員(RE100),待遇面議,0,0,生物科技研發人員/醫藥研發人員,"1.抗體藥物開發專案管理
   a.專案時間、品質、成本、溝通管理(開發時程規劃、預算規劃與管理)
   b.專案執行期間資源、時間分配及跨部門協調
   c.執行並適時更新新藥開發的專案管理流程
   d.研發文件管理
   e.撰寫會議記錄
 2.不定期專案支援(如適應症或競爭品市場資料調研分析)
 3.主管臨時交辦業務",1人,1年以上,碩士以上,生物學相關/醫學系相關/藥學相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Excel/PowerPoint/Word,,1.醫學或生命科學相關科系，英文佳者優先錄取 2.具備良好之溝通能力、資料及數據分析能力。 3.具抗壓性、工作細心者尤佳,6~10人應徵,121.0291998,24.8738001
18jhu0k0,6z8vz,數位媒體企劃 / 顧問(企劃部),待遇面議,0,0,行銷企劃人員/網站行銷企劃,"1. 數位媒體整合、策略規劃與執行
2. 熟悉Google Analytics及Google Ads、Facebook、Yahoo、 Line等廣告後台操作
3. 廣告分析、追蹤、監控及優化、各項報表製作
4. 媒體對帳作業",1人,1年以上,大學以上,,None,None,Excel/PowerPoint/Google Analytics,行銷宣傳預算編製與控管/行銷策略擬定/廣告預算控管/網站流量成效追蹤/廣告效益評估,1. 邏輯性強、對數據敏感，具備耐心及細心。 2. 具代理商/廣告公司/數位媒體企劃/廣告優化師 一年以上相關工作經驗。,6~10人應徵,121.5507361,25.0602887
18nhbrdk,742i0,行銷與行政管理 約聘人員 (台北管理部-M北5-3),"月薪30,000~36,000元",30000,36000,行銷企劃人員/行政人員/網站行銷企劃,"1.行銷相關事務,包含：廣告及文宣、社群行銷(維護與更新)、網站管理、電子商務網路銷售、產品展示與發表會籌辦與報表分析、商標申請、市場調查蒐集公會相關產業及導向分析、校園推廣、報章及部落格行銷、負責公司綜合型錄及規劃行銷贈品、年節禮品採購...等
2.執行老闆投資事業之行銷規劃與行政事務
3.非行銷類報表統計製作
4.行政事務與主管交辦事項處理
約聘期間：2021/1/2至2021/12/31止",1人,3年以上,大學以上,,None,None,,文書處理╱排版能力/簡報軟體操作,有行銷與電子商務實務經驗者優先																		 具備數字概念，擅數據分析 																		 提案與簡報技巧  相關經歷: 行銷																		,6~10人應徵,121.4640529,25.0613695
233rv1s,6pv85,數據工程師(民生/內湖),待遇面議,0,0,通訊軟體工程師/軟體設計工程師/演算法開發工程師,"1. 研發數據產品包含數據中台，數據治理系統
2. 協助fii 專業雲的元數據管理系統開發
3. 參與客戶專案的交付，包含在客戶端安裝及建置數據中台",1~8人,3年以上,大學以上,資訊工程相關/數理統計相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,(1) 1-2年 java / python 軟體開發經驗， (2) 具備 MySQL /Postgresql Database 開發及使用經驗。 (3) 熟大數據等相關技術-包含 Hadoop/ Spark/MPP等 (4) 曾接觸或研究主題包含以下者優先: 元數據管理，數據模型，數據質量管理，數據資產等,0~5人應徵,121.5909027,25.0689422
1a2x6bk447,5kjmz,光學工程師/技術副理/技術經理(新竹),待遇面議,0,0,光學工程師/光電工程師, 1.  新產品開發：機器視覺設備之光學設計與開發/(光路設計/測試；量產進程掌控；問題解析)/  2.  新技術研發：次世代光學技術研究並導入量產/(文獻檢索/技術解析；可行性評估與新專案規畫；專利發想)/,1~3人,不拘,碩士以上,光電工程相關/物理學相關,中文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"1.  基礎光學知識 (電磁波特性與介質中行為) 2.  熟悉數據分析軟體佳 (Origin, Igor, MATLAB) 3. 熟悉光學模擬軟體佳 (LightTools, ASAP) ",0~5人應徵,121.0059154,24.7816461
1a2x6bi8ln,6yw1g,網路行銷企劃,待遇面議,0,0,網站行銷企劃,"1. 負責網站前後台功能及整體動線的企劃、執行與維護。
2. 規劃網路內容、服務及活動，並定期更新、維護及管理。
3. 新舊會員行銷計劃提案與執行。
4. 進行網路行銷及服務的成效追蹤。
5. 異業合作開發、提案、執行。
6. 媒體計劃擬定、執行。
7. 網站內外部 SEO 優化執行。
8. Google Analytic 網站流量經營與追蹤。",1人,4年以上,大學、碩士,數學及電算機科學學科類/資訊管理相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,具備下列相關技能尤佳: 1. 熟悉網路生態、社群媒體操作 2. 熟悉網路行銷工具、具網路行銷經驗佳 3. 熟悉 Google Analytics 網站數據分析工具 4. 具有行銷策略規劃執行經驗佳 5. 對數據有敏感度、企圖心,0~5人應徵,120.6377073,24.1635835
1a2x6blc05,71te3,帳務專員,"月薪50,000元以上",50000,9999999,財務會計助理/查帳／審計人員/融資／信用業務人員,"1、完成第三方廠商每日賬務核對和月結請款；
2、協助平台現金流的運營，包括監控充提效率、提出功能需求來優化用戶充提體驗等；
3、通過日常賬務核對，及時發現賬務和運營的問題並及時通報；
4、收集平台數據和用戶反饋，主動發現平台存在的問題並進行跟進。

福利制度:
1.、底薪+餐補+旅遊津貼且享有生日、結婚、生育喪親津貼 
2、年假20天、固定班別/夜班享津貼
3、合法長期工作證、享有當地勞工福利，安全有保障 
4、提供員工宿舍、交通車、員工教育訓練、醫療保險、健身計畫…等
5、保證年薪13個月
6、獎金另計
",不限,1年以上,高中以上,,None,None,,結帳作業與帳務處理/會計核算和帳務處理/編製帳務報表,1、對數據敏感，能熟悉使用Office進行數據處理； 2、熟練使用銀行支付系統並制定流程圖； 3、半年對賬以上經驗。,0~5人應徵,115.66283,-2.2179704
1a2x6bl2g9,6uzv0,前端研發工程師,待遇面議,0,0,軟體設計工程師/Internet程式設計師/電子商務技術主管,工作職掌：/1、負責數據分析產品的Web前端的開發工作。/2、負責Web 前端數據接入相關SDK和工具的開發。/3、能與產品設計師合作優化整個的產品使用流程，並為使用者提供更好的數據分析可視化展現效果。/4、能團隊合作，參與國際化及多語言平台開發。/ /職務要求：/1、資訊相關系所畢業，一年以上Web前端開發經驗。/2、精通 HTML/CSS/JavaScript 等前端相關技術，有實際專案開發經驗。/3、熟悉 W3C 標準，對於前端表現與後端數據獨立性、Web語意化有深刻理解。/4、有大數據相關產品研發經驗者優先。/5、良好的溝通與表達能力、思路清晰，較强的協調作業能力。快速學習能力及主動性強。,2~3人,1年以上,大學以上,,None,None,HTML/JavaScript/CSS,,,0~5人應徵,121.5418039,25.0517382
1a2x6bjyoj,6wx9e,軟體專案副理,待遇面議,0,0,軟體專案主管/電子商務技術主管/Internet程式設計師,1.具備獨立完成軟體專案開發的能力。/2.領導團隊進行軟體的開發，管理整個開發專案之流程。/3.了解相關單位對於資訊化之需求，思考合適之解決方案，協助整體資訊之發展與應用。/4.進行專案過程中必要之溝通協調工作。/5.主管交辦事項。/6.需配合專案執行出差。,1人,5年以上,大學、碩士,資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux/Windows Server 2008/Windows Server 2012/Windows 10/ASP.NET/Java/PHP/Python/R/MS SQL/MySQL/Oracle/PostgreSQL/JavaScript/jQuery/CSS/Node.js/Django/Tableau/Google Analytics/Power BI​/ArcGis,專案時間╱進度控管/專案規劃執行╱範圍管理/安全性測試(Security test)/壓力測試(stress test)/網路程式設計,"1.具備程式開發相關經驗4年以上 2.具網頁開發技術者 3.對技術研究有熱忱者 4.對大數據, AI, 有經驗者尤佳",0~5人應徵,120.9883064,24.8004074
1a2x6bjwjn,5vyz2,遊戲產品企劃,"月薪30,000~50,000元",30000,50000,遊戲企劃人員,1.遊戲企劃編寫、設定規劃/2.市場產品分析、營運活動規畫執行、成效分析/3.跨部門溝通與協調、產品測試/,1人,不拘,高中以上,,None,None,,,1.做事細心、有責任感、配合度高、具溝通能力者 2.具備數據分析能力者 3.喜愛玩線上遊戲、熟MMORPG者佳 4.有遊戲製作經驗者佳 ,6~10人應徵,121.5913981,25.0553424
1a2x6bl9hl,705pf,客戶關係管理,"月薪50,000元以上",50000,9999999,行銷企劃人員/品牌宣傳及媒體公關人員／主管/行銷企劃主管,系統導入維護/數位平台操作/數據分析/,1人,不拘,大學,,None,None,,,,11~30人應徵,121.5401089,24.9695063
1ew38w0,6r128,投資_全委投資經理人,待遇面議,0,0,金融研究員,"1.類全委或私募基金操作
2.研發新種投資策略
3.建立量化輔助模型
4.需具備投信投顧業務員、證券商高級業務員證照",1人,1年以上,碩士,財稅金融相關/商業及管理學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1.需金融研究及數據分析相關經驗１年以上 2.須具備投信投顧業務人員、證券高級業務員證照 3.英語聽說讀寫佳,11~30人應徵,121.6111949,25.0312347
1a2x6bi8ln,6vqxk,UX Designer,"月薪30,000~60,000元",30000,60000,網頁設計師,"我們認為一個產品的成功，不光只是把產品做完，而是作對且做好。
更重要的是使用者的體驗與回饋，然後在同一個產品中不斷地再加以改善。

團隊中的每個夥伴都對於自己所負責的產品有一定的想法與概念，並且能夠去實作它。
比起責任歸屬，我們更喜歡一起討論一起決議且一起承擔，並共享成果，因為這是我們的產出。
我們不怕犯錯，所以更積極的去營造一個能夠容納犯錯的空間，並從錯誤中學習成長。
自主管理，我們每一個夥伴都對於自己所負責的任務都很重視，都能在自己設立的期限內完成它。

所以除非必要，我們也很不喜歡開會，更喜歡面對面溝通。

如果這樣的團隊氛圍你也認同且嚮往，歡迎優秀且積極的你找我們聊聊！分享你的故事。

希望你擁有下列的經驗：
1. 網頁介面設計相關資歷（有作品集可以跟我們分享）。 
2. 擁有視覺設計與使用者介面設計經驗。 
3. 具備美學素養、色彩審美觀及溝通表達能力。 
4. 具有UX and design thinking mindset。
5. 分析&設計佈局、風格走向。 
6. 有熱忱、積極並追根究柢的態度，能與他人進行良性的設計溝通。
7. 樂於生活體驗，能貼近使用者角度設計。 
8. 喜歡研究新知並實作，且樂於分享。",1~2人,不拘,大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,1. 具有遊戲、電商相關的工作經驗者尤佳。  2. 兩年以上工作經驗。 3. 喜歡用數據說話，對於數據分析有高度興趣。  4. 與UI設計師及程式開發團隊有合作過的經驗。  5. 過去的工作經驗熟悉 Axure、Sketch。  6. JQuery等前端網頁開發技術。,0~5人應徵,120.6376087,24.1637161
9qzgnew,6wywm,C0212 數據工程課級主管(昆山),待遇面議,0,0,資料庫管理人員,"1. 負責公司資料系統的整體架構設計，整合資料數據。
2. 資料庫、大數據平台的搭建。
3. 協助各個業務和產品部門的資料服務需求，持續優化現有的平台架構。",1~2人,3年以上,大學、碩士,資訊工程相關/電機電子工程相關/工業工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,hadoop,,"1.熟悉Hadoop ecosystem (HDFS, Spark, HBase...等)的程式開發，具有數據採集分析平台建置經驗  2.帶領團隊完成數據採集分析的平台建置工作 3.擅長數據平台架構規劃 4.三年以上相關經驗",0~5人應徵,121.0039996,31.3004711
1a2x6bilhz,6zk9r,IT Application Support Manager,待遇面議,0,0,MIS／網管主管/軟體專案主管/網路管理工程師,1.	能協助各單位，進行跨部門及資訊系統需求評估、問題處理的能力。/2.	具備系統導入及專案管理能力與經驗，專案計畫項目、時程、進度等管控執行。/3.	資訊系統、軟硬體整體導入評估及現行系統整合/4.	公司內部跨部門團隊合作，以及外部溝通協調。/5.	協助負責小組人員資源協調分配，並積極主動支援完成專案整體目標。/6.	完成上司指定之業務開發相關內容規劃，與協助進行團隊組織架構規劃。,1人,10年以上,大學、碩士,資訊管理相關/資訊工程相關,None,None,,,1.具備十年以上管理職經驗 2.具備系統分析五年以上經驗，有數據分析、及WEB開發經驗、或ERP導入經驗者尤佳 ,6~10人應徵,121.4856118,25.0774577
18ogquxc,6rkib,【中壢東園-資訊】資訊高級工程師(BI)(6400-1906),待遇面議,0,0,軟體設計工程師/電腦系統分析師/其他資訊專業人員,－商業智慧BI報表開發及維護/－資料擷轉(ETL)作業管理及開發/－需求分析與評估/－資料分析與模形建立/－BI系統管理與維運/－主管交辦事項,1人,2年以上,大學以上,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,1.必須具有維護BI系統經驗 2.具大數據相關能力 ＊*＊實際薪資將依學經歷及相關工作經驗按比例調整*＊＊,0~5人應徵,121.2396798,24.9695049
9mth68o,2f6q5,1310 國外業務主管,待遇面議,0,0,國外業務主管/產品企劃主管,1.指導並且協助業務人員銷售技巧。/2.規劃事業處年度營收與部門預算。/3.部門管理與掌控審查預算支出。/4.瞭解市場變化、產品走向、競爭者市場動態，提供事業處產品開發走向參考。/5.瞭解客戶拜訪與關係維繫。/6.行銷專案規劃、執行與管理，決定銷售商品的價目表跟議價的空間。/7.劃分業務區域，訂立目標，並幫助業務人員建立訓練課程。/8.協助部屬解決客戶相關問題與業務人員績效的評估。/9.負責大型客戶或指定專案之業務開發。,1人,5年以上,大學以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,1.能規劃執行專案企劃簡報能力 2.孰悉客戶經營技巧 3.對新事物、新觀念、數據彙整解析有高度敏銳度 4.善溝通、談判技巧,11~30人應徵,121.5394822,24.978282
1a2x6bl2ss,73k82,技術研發工程師,"月薪32,500~38,500元",32500,38500,機械工程師,"1.產品、製程、技術類之研發、測試與主導執行
2.研發計畫擬定與實踐			
3.專案效益與成本分析			
4.製程技術導入產業之可行性評估			
5.確保專案執行之準確性、時效性			
6.撰寫技術報告與相關文件			
7.週報、月報、年報表建置			
8.負責工作區域內5S的執行和維護			
9.協助主管對本部門環境方針的貫徹實施及環境目標的落實工作，針對重要環境因素進行有效控制			
10.完成上級主管交待的其他工作		
",1人,2年以上,大學以上,電機電子維護相關/工業工程相關/機械工程相關,None,None,Excel/PowerPoint/Word/AutoCAD/SolidWorks,產品開發預算與成本控管/產品試產檢討/產品機構設計/新產品研發與測試/生產成本控制/新技術製程開發,1.機械工程、電機電子工程、材料工程、工業工程相關者佳					 2.須配合部門運作加(輪)班		 3.具備數據分析/數據判斷/溝通協調能力	 4.具備2D/3D繪圖軟體技能佳			 5.具抗壓性、能獨立作業、個性活潑大方、態度積極,0~5人應徵,120.2744861,22.9918821
1a2x6bl9hl,705pf,客戶關係管理,"月薪50,000元以上",50000,9999999,行銷企劃人員/品牌宣傳及媒體公關人員／主管/行銷企劃主管,系統導入維護/數位平台操作/數據分析/,1人,不拘,大學,,None,None,,,,11~30人應徵,121.5401089,24.9695063
umcnocw,6ui5i,MES系統開發工程師,"月薪35,000~55,000元",35000,55000,Internet程式設計師/MIS程式設計師/MES工程師,"1.MES工廠執行系統規劃與管理
2.MES與ERP整合及機台自動化連線
3.MES系統流程設計及開發
4.廠區即時報表需求收集呈現",1人,2年以上,專科、大學、碩士,資訊管理相關/資訊工程相關/工業工程相關,None,None,Java/MS SQL/HTML/MES/鼎新,資料庫系統管理維護/資料庫程式設計/MES工廠執行系統規劃管理/企業資源規劃管理(ERP)/系統架構規劃與維護/文書處理軟體操作/設計導入製造執行系統（MES）/網頁語法撰寫,1.具MES與機聯網數據整合經驗 2.熟製造業流程 3.具MES系統客製開發經驗(具MES與TipTop ERP及PTC Windchill系統介面整合經驗者尤佳)  ,0~5人應徵,120.4501515,23.5248803
131ffxo8,6bv59,製程工程師(塗裝),"月薪30,000~38,000元",30000,38000,生產技術／製程工程師/化工化學工程師,"1.線上生產作業(藥劑化驗)(支援)/參數確認
2.品質異常處理/品質判定
3.設備異常處理/生產異常驗證
4.矽監測儀藥劑調整/更新
5.藥劑調整、皮膜局部更新、濃度量測
6.特定化學管理、有機溶劑管理
7.鍋爐操作及保養、設備安全檢查
8.前處理藥劑進料檢驗
9.主管交辦事項

*依學/經歷敘薪，薪資範圍30,000~38,000元 (輪班津貼與加班費另計)",1~4人,不拘,大學,化學工程相關/材料工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,表面處理/塗裝作業/化學檢測儀器操作/化學分析能力,1.需化學相關科系畢業 2.具有分析化學之能力，數據分析之能力 3.具基本化學滴定之能力 4.具工程思考邏輯 5.化學實驗室相關經驗尤佳,0~5人應徵,120.5180486,23.7260599
1a2x6bjr0y,72zgy,Teamcenter技術顧問,待遇面議,0,0,軟體專案主管/顧問人員,"1.負責制定並實施公司技術發展路線;制定各種技術標準、工作規範;指導、培訓技術隊伍進行技能反覆運算,提高團隊工作效率和交付品質;
2.負責實施方法論、內部知識體系和解決方案研究,結合實踐經驗提出對實施模式的標準化和優化改進建議並推動執行;
3.負責評審業務方案和IT方案的業務符合性、技術可行性、品質與成本合理性、效益指標,依據研發領域的業務架構及數據架構的演變梳理業務邏輯、業務流程和數據模型;
4.負責完成對PLM專案實施過程中專案範圍、進度、成本、品質和技術路線等各個環節的掌控,降低專案實施風險;
5.主導技術方向研究和總體規劃,發展新項目,並且能夠帶領技術團隊進行關鍵技術攻關,解決複雜的業務問題和技術問題;
6.協助使用者對業務流程和系統流程進行標準化和優化反覆運算,提煉關鍵點,撰寫彙報材料。
7.協助專案經理完成專案實施工作,包括需求分析,業務架構設計,系統架構設計等工作。
8.協助部門經理進行內外部溝通、組織、協調、彙報等工作。",1~2人,10年以上,大學以上,資訊工程相關/電機電子工程相關/機械工程相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,專案人力資源管理/專案成本╱品質╱風險管理/專案時間╱進度控管/專案採購管理/專案規劃執行╱範圍管理/專案溝通╱整合管理/專案管理架構及專案說明,"1.全日制大學本科及以上學歷,計算機、電子、機械設計和製造等相關專業畢業,對高科技電子或機械製造產品業務過程及業務特點有深刻理解; 2.十年及以上西門子PLM專案業務分析、實施開發經驗,以專案經理或高級顧問角色參與至少2個大型專案群(500+用戶規模)實施,擅長業務流程變革和業務能力提煉分析,具備場景化、數位化思維、企業級全域觀和業務架構掌控能力。 3.熟悉專案管控的集團化管理運作模式,能獨立進行需求分析和業務流程優化、關鍵運營指標ROI分析,業務藍圖方案,IT方案的編寫,具備通用化、產品化思維; 4.實施過Teamcenter各包括系統工程、專案集/專案管理、機電軟設計協同、BOM管理、數位化工藝、模擬過程、產品成本管理等模組; 5.精通Teamcenter底層數據架構,部署架構,Windows和Linux操作系統,熟悉Oracle資料庫; 6.熟練掌握TC相關開發語言和工具技術,熟悉Teamcenter的二次開發和上下游系統集成; 7.具備出色的溝通和語言表達以及書面表達能力,具有良好的英語聽說讀寫能力,有較強的人際交往能力;",0~5人應徵,121.438034,24.968371
olwnzu0,6uowr,產品銷售經理,待遇面議,0,0,國內業務主管/產品行銷人員,"1、負責銷售公司自主版權的智慧投顧軟體、資料庫(http://www.one10.com)和售後服務
2、負責開拓和維護銀行、券商、期貨、保險等金融機構客戶
3、負責完成產品銷售的年度、季度、月度銷售計劃
4、完成公司交辦的其他工作",1人,不拘,大學以上,財稅金融相關/市場行銷相關/統計學相關,None,None,,,1、兩年以上金融軟體銷售工作經驗者優先，熟悉金融數據產品 2、較強的行銷能力、溝通能力優秀、邏輯思維清晰,0~5人應徵,121.5680484,25.0811801
1a2x6bl2g9,6uzuv,後端研發工程師,待遇面議,0,0,軟體設計工程師/Internet程式設計師/電子商務技術主管, 工作職掌：/1、負責大數據產品web後端的架構設計及開發工作。/2、維護和升級現有技術框架，保證系統的穩定性和功能。/3、協助大數據分析產品業務需求，負責新功能的技術開發。/4、能團隊合作，參與國際化及多語言平台開發。//職務要求：/1、資訊相關系所畢業，一年以上Web開發經驗。/2、精通 Java 語言，具有良好的程式開發基礎及程式撰寫習慣。/3、熟悉 Spring/MyBatis/Netty/Nginx 等 Web OpenSource 技術與框架。/4、精通資料庫設計(MySQL優先），優秀的SQL撰寫及優化能力，熟悉常見NoSQL存儲，如Hbase/Kudu/Redis/Mongodb等；/5、了解Hadoop/Hive/Impala 等OpenSource大數據技術優先。/6、了解流式計算技術(如Flink…)者優先。/7、具備學習能力及主動性強，良好的團隊合作精神，良好的溝通能力。,2~3人,1年以上,大學以上,,None,None,Java/MySQL/hadoop/Hive,,,0~5人應徵,121.5418039,25.0517382
1a2x6bl22u,6si1p,商務企劃(廣告創作者)：一件襯衫 媒體品牌,"月薪32,000~36,000元",32000,36000,廣告企劃主管/行銷企劃主管/廣告文案／企劃,設身處地站在品牌方思考，並策劃未來，為企業量身打造品牌化的藍圖，你必須擁有強而有力的文字力、商業溝通力，為品牌設計廣告策略。///此職務負責挖掘故事，媒合合作廠商、提案、商業簡報、廣告創意發想，與團隊共同創作相關原生影音廣告及原創故事內容。//•	採訪品牌代表，將品牌帶入社群中。/•	應用素人故事，串聯品牌經營理念。/•	結合廣告代言人故事，為產品進行故事行銷。///需有強大的客戶溝通技能，以及說服合作方接受創意提案之能力，整合團隊資源達到影音廣告之成效。,1人,4年以上,不拘,,None,None,,,一、工作職能  1. 提出廣告創意及文案發想 2. 撰寫數位合作企劃 3. 整合旗下社群媒體資源創造流量  二、基本技能  1. 了解數位、社群操作(FB、IG、YT、GA、) 2. 了解內容行銷(說故事能力) 3. 了解數據行銷(理解社群數據、GA數據),6~10人應徵,121.5551729,25.0411719
233rv1s,6qvzr,數據應用開發工程師(天津),待遇面議,0,0,資料庫管理人員/軟體專案主管/軟體設計工程師,"1.搭建大數據相關分散式開源(open source)解決方案之平台
2.Open API 平台搭建
3.工業大數據分散式儲存平台(SQL/NoSQL)搭建",1人,3年以上,碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1.熟悉 Python、Cassandra、Spark 2.具備大量且分散式的數據處理和相關優化經驗,0~5人應徵,117.3616476,39.3433574
7lpb6fk,72707,研究員【光電技術】(建東廠),待遇面議,0,0,光電工程師/化學工程研發人員/電子工程師,"1.顯示器(LCD、OLED、LED)用光學膜開發
2.產品分析與測試 
3.客戶送樣與訂立產品規格 
4.國際期刊與研討會投稿",1人,1年以上,碩士以上,化學相關/材料工程相關/光電工程相關,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,1.具有操作光學量測儀器能力並且能夠整理與分析數據 2.具有顯示器元件與光學原理相關知識 3.背光模組相關知識,6~10人應徵,121.3229475,24.9867768
10whcigo,6azbi,新光人壽-數據分析襄理(資料倉儲及大數據分析平台規劃),待遇面議,0,0,資料庫管理人員/市場調查／市場分析/統計精算人員,"新光人壽相信資訊科技是企業競爭力的重要基石，在資訊科技的投資上不遺於力，因此E化在業界長久以來都屬於領先的一群，面對數位金融3.0數位創新的時代，新光人壽更擬定短中長期計畫積極建構全方位的數位金融平台，打造創新的數位保險服務，相關計畫包含：
-電子商務平台
-數位智能客服中心
-IoT及FinTech於保險領域的應用
-全方位銷售及客戶服務的行動應用開發
-運用Big Data數據分析與資料模型，以發掘更多客戶需求與服務創新方式
-打造以使用者體驗(UX)為中心的全新數位通路

誠摯邀請對資訊科技有熱情的您一起加入我們共同學習與成長

主要工作內容：
1.資料倉儲規劃及管理維運並持續優化效能。
2.大數據分析平台規劃建置(Hadoop、SAS)",1人,2年以上,大學、碩士,資訊工程相關/資訊管理相關/數理統計相關,None,None,Data Modeling/Informatica/Data Marts/SAS,,1.大學以上資訊相關科系所畢業 2.3年以上資料庫或資料倉儲規劃與建置相關工作經驗，包含資料模型設計，具備程式設計與應用系統導入經驗更佳。 3.具備大數據系統建置與管理(Hadoop)經驗尤佳。 4.具備良好溝通能力與簡報技巧,0~5人應徵,121.5595451,25.0498891
12noppgo,6zwjd,通訊系統數據分析工程師,待遇面議,0,0,電信／通訊系統工程師/通訊軟體工程師/通訊工程研發主管,1. 熟悉3GPP及IMS相關通訊協定並定義通訊協定數據分析主題/2. 從modem log來發展資料庫及數據收集系統/3. 透過大數據分析結果來提升通訊軟體品質,1~3人,4年以上,碩士以上,通信學類/資訊工程相關/電機電子工程相關,None,None,C++/Python,,"	1. 具備LTE/5G, IMS等相關通訊協定知識 2. 具備大數據分析經驗, 透過統計技巧來進行數據闡釋及結果分析並提供對應報表 3. 精通python, 具備python 撰寫能力 4. 具備C/C++/Splunk 程式撰寫技巧尤佳 5. 具備良好的溝通技巧尤佳",0~5人應徵,121.0232623,24.7722707
d6qlsds,6pvvn,零售通路業務人員,"月薪24,000~40,000元",24000,40000,國內業務人員/店長／賣場管理人員/產品企劃開發人員,1、商品銷售及管理。/2、各零售通路客戶開發，supermarket通路為重。/3、與供應商接洽業務。/4、年度合約洽談。/5、產品促銷活動安排。,1人,5年以上,專科以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1.三年以上零售通路運作，熟悉食(飲)品在supermarket通路為佳。 2.擅商品管理、數據分析、產品效期與進銷量控管。 3.固定薪資加業績獎金。 ,6~10人應徵,121.4984101,25.1310129
lmeq4xk,6hioo,儲備幹部_數據應用分析人員,待遇面議,0,0,統計精算人員/演算法開發工程師/行銷企劃人員,1.	運用航運相關數據探勘、挖掘及分析/2.	使用數據倉庫，平台數據庫提供數據分析與報告/3.	開發與維護創新預測模型、進行模型驗證及風險分析/4.	跨部門專案合作，以資料科學角度提供專業服務，配合公司策略驅動業務發展,1人,不拘,大學以上,數理統計相關/統計學相關/資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Matlab/Python/R,,1.國內外數理統計、財務工程、計量、資訊工程相關科系畢，無經驗可 2.具量化統計分析、資料視覺化能力 3.具簡報提案能力，良好溝通能力、邏輯分析能力及數據洞察能力 4.有興趣從事數據分析與數據建模 5.熟Windows及Python、 R、Matlab統計分析及資料處理能力 6.英文程度良好,11~30人應徵,121.5496064,25.0260372
ylywbj4,6wrll,數據分析工程師-高雄路竹,待遇面議,0,0,演算法開發工程師/軟體設計工程師/MIS程式設計師,"1.協助人工智慧專案數據前處理、數據收集、整理、分析。
2.數據分析模型設計。
3.SQL資料庫管理設計。
4.協助各部門及廠區推動專案之執行、管理、問題追蹤及解決。
5.維護部門大數據平台與數據決策平台。
6.協助數據相關創新與新技術導入應用。
7.協助部門DCS、PLC維護與建立。
8.協助製程改善與相關事務。",1人,不拘,碩士,數學及電算機科學學科類/化學工程相關/資訊管理相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/R,,1.具大數據資料分析模組建置、通訊管理及自動化控制 2.熟悉R、Python、SQL、MS Office等系統設計、程式撰寫、測試與修改能力、大數據分析或人工智慧經驗 3.如有該職缺相關經驗多年者，薪資從優認定。,6~10人應徵,120.2628111,22.8494042
pag9708,6q84o,軟體設計工程師,待遇面議,0,0,軟體設計工程師/演算法開發工程師,1.智能化工具機軟體程式設計與研發/2.工業4.0智慧化軟體程式設計與研發/3.維護現有軟體專案(C#、 ASP.NET 、SQL)/4.主管交辦事項/(本職缺為 共創公司之代招)//,1~2人,1年以上,專科、大學、碩士,資訊工程相關/電機電子工程相關/工業工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,ASP.NET/C/C#/C++/MS SQL/JavaScript/XML,,1.IoT連網設備有實作前端或後端相關經驗 2.具備數據分析能力，智慧化演算法開發經驗者佳 3.具軟體開發經驗尤,0~5人應徵,120.6170009,24.1817706
pn7s5aw,6ee4h,生產製程工程師,待遇面議,0,0,工業工程師／生產線規劃/生產技術／製程工程師/化工化學工程師,1、製程異常、分析、檢討、預防、追蹤。 /2、生產問題及異常狀況的處理，與提改善對策。 /3、產量及良率的統計分析、監控及改善。 /4、作業改善、品質良率分析。 /5、推行生產製程的相關教育訓練計劃。 /6、製程設計及成本分析。 /7、主管交辦事項。 /,1人,3年以上,大學、碩士,材料工程相關/化學相關/機械工程相關,None,None,Excel/PowerPoint/Word,,1、相關製程研發經驗:2~4年。   2、數據整合、分析能力。  3、專案管理整合能力。  4、良好有效的溝通協調能力 。 5、分析/規劃/異常處理規劃改善的能力。  ,6~10人應徵,0.0,0.0
