公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
9i3bc5c,6vdp2,Data Analyst 數據分析師(資訊處電腦組),"月薪35,000元以上",35000,9999999,市場調查／市場分析,主要工作任務：/1.分析新媒體市場營運模式及策略。/2.網站以 GTM/GA 埋碼，分析相關數據。/3.資料視覺化呈現。/4.數據分析與固定報表產出，問題診斷與研究。/5.製作數據分析簡報資料，提供給主管以利進行營運規劃。//應具備能力：/1.熟悉Google Analytics工具，事件設計，涵蓋名詞定義，utm追蹤與來源媒介。/2.具有程式設計 Data Mining ，Python爬蟲程式撰寫佳。//*歡迎身障者及具原住民身分者應徵。/*面試時必需攜帶最近三個月公立醫院體檢報告+胸部X光報告(當日立即歸還) ,1人,不拘,大學,數理統計相關/資訊工程相關,None,None,,,,11~30人應徵,121.550411,25.048084
1a2x6bkwwg,71bmu,【IT】Big Data Engineer (龜山工業區),"月薪40,000~80,000元",40000,80000,軟體設計工程師/其他資訊專業人員,"1.	評估與規劃大數據平台導入
2.	研究大數據開源(open source)方案及配合大數據平台開發
3.	工廠機台自動化程式撰寫,智慧化機台防錯系統開發
4.	建立分散式儲存與分散式運算架構，最佳化運算效能擴充與維護問題
5.     開發環境部署、資源優化與安全性管控

",1~2人,1年以上,大學、碩士,,None,None,Java/Python,軟體程式設計,(1)熟Java、Python、R尤佳 (2)具備大數據資料解析程式開發能力 (3)具備SQL/NoSQL資料庫建置與管理經驗(熟悉Spark、Mongo DB、Hadoop) ,0~5人應徵,121.3655989,25.0199092
1a2x6bj92p,4hw9j,Data Engineer-Developer 資料工程師(程式開發),待遇面議,0,0,軟體設計工程師/Internet程式設計師/演算法開發工程師,"[能了解以下命題]/1. 資料（data)是什麼？/2. 程式（program）是什麼？/3. 工程師是什麼？/4. 產品是什麼？//[職責]/導入串流或批次檔案數據，建構批次與即時的資料處理機制。/以程式開發補足開源元件功能，搭建資料管線滿足資料使用者需求。//[專業技能]/資料工程人員應具備建構分散式資料服務平台的能力。例如Hadoop, Spark與Kafka,。能夠提升迭代效率，信奉單元測試與框架型系統，有test-driven development與永續型系統的思維。//[基本要求]/1. 有邏輯/2. 能有邏輯地以口頭或書面表達",不限,不拘,大學以上,資訊工程相關/一般數學相關,中文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Linux/Java/Python,作業系統基本操作/系統維護操作/軟體品質與保證/功能測試(function test)/問題追蹤處理(Bug tracking)/測試環境建置規劃/軟體程式設計/資料庫程式設計/資料庫軟體應用,1. 追求真實 2. 自發 3. 自我精進,6~10人應徵,121.5432841,25.0306077
1a2x6bkor8,6ztbb,"Engineer - Power, data management  (工作地點:板橋 )",待遇面議,0,0,硬體測試工程師/硬體研發工程師/其他專案管理師,"1. Electronic Engineering degree or relevant experience in electronic hardware design/test, etc.
2. Familiar with SQL and bigquery or similar database tools
3. Familiar with data visualization tools such as Data studio, Tableau, power BI, etc.
4. Experience with project management is a plus, not required",1人,1年以上,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,0~5人應徵,121.453032,24.999451
1a2x6bkzzz,6xrlh,大數據分析工程師（Big Data Analysis engineer）,"月薪50,000元以上",50000,9999999,演算法開發工程師/軟體設計工程師,1. 數據資料前處理（包含數據清洗、特徵工程、數據相關性分析）/2. 資料可視化處理/3. 演算法開發/4. 機器學習、深度學習或其他相關演算法開發/5. 參與專案與系統架構流程規劃/6. 協同前端、後端工程師進行系統整合/7. 配合專案，不定期短期出差大陸,1~2人,3年以上,碩士以上,數學及電算機科學學科類/工程學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/LabVIEW/JDBC/MS SQL/MySQL/Oracle/PostgreSQL/hadoop/AWS/Tableau/Power BI​/Hive/SAN/NAS/Teradata/TIBCO,系統整合分析/軟體工程系統開發/問題追蹤處理(Bug tracking)/軟體整合測試/結構化程式設計/資料庫程式設計,必備條件：  必備條件：  1.	熟悉數值分析理論與實作 2.	熟悉多變量分析方法與實作 3.	熟悉單變量SPC、多變量SPC技術 4.	熟悉機器學習及深度學習理論，並具備實作技術 5.	熟悉Python及下列一種語言：C、C++、C# 6.	熟悉numpy、pandas、SKLearn或其他數據處理及機器學習套件 7.	熟悉下列任一種深度學習框架：Keras、Tensorflow、pytorch、caffe 8.	熟悉matplotlib或其他資料可視化套件 9.     軟體程式設計、Machine Learning、Deep Learning 10.     具UI開發能力尤佳,11~30人應徵,121.3247835,24.9982328
at3fhmo,5es3u,資訊處_軟體工程師 (Data Engineer)_林口/汐止UTOWN,待遇面議,0,0,資料庫管理人員/軟體設計工程師/電腦系統分析師,"職務說明:
1. 負責處理及挑戰 Data 相關的工程問題，包含建立 data pipeline、
    應用Data Vault 建置 EDW 與Start Scheman 技術完成資料倉儲建模和資料分析等。
2. 會與 Data Analyst 協同合作，打造基於機器學習、資料探勘等相關技術的數據平台

工作範圍:
1. 依使用者需求, 以E.T.L(SSIS、Oracle PL/SQL、T-SQL) 整合各資料源建置Data Vault, 
     Star/Snowflake Schema.
2. 利用SSAS或Qlik 建置多維度的Data Mart/Data Layer 
3. 建構Data Pipeline/Streaming 至分散式運算平台.  
",2~3人,1年以上,大學以上,資訊管理相關/資訊工程相關,英文,聽 /中等、說 /中等、讀 /精通、寫 /精通,Tableau,,"1. 熟悉 Python、Scala、Java 等任何一種程式語言。 2. 熟悉關聯式資料庫的運用，例如 MySQL、MS SQL、ORACLE  等一種。 3. 具有分散式運算的相關知識，例如 Spark、PySpark, Hadoop、Hive 等一種或多種相關       技術熟悉。 4. Linux 指令熟悉。  5. ETL 流程，包含資料收集、資料清理、資料建模 SSIS/Airflow。 6. MDX OR DAX。 7. T-SQL, PL/SQL。 ",11~30人應徵,121.3736891,25.0430173
1a2x6bjxd3,6mvt3,Investment Data Assistant 投資數據分析助理 (挑戰百萬年薪),"年薪600,000~1,000,000元",600000,1000000,金融研究員/其他研究人員,"Key Responsibilities:/1. Retrieve and analyze information from databases and external data sources such as Bloomberg and WIND/2. Frequently search financial data and industry information for Research Analysts and independently resolve the problems encountered/3. Initiate or participate in data analytics and research projects to systematically track index rebalances, factor performance and other investment related topics/4. Interact with colleagues from portfolio management, research and IT to facilitate data and system implementation/",1~2人,1年以上,大學以上,商業及管理學科類,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"Qualifications: 1. A genuine interest in investment management and data analysis 2. A self-starter who is proactive with independence of thought and curiosity about the world 3. Ability to multitask and prioritize assignments while producing high quality work in a demanding, fast-paced environment; attention to details 4. Strong interpersonal skills and experience in a collaborative, team-based, results-oriented environment 5. With a minimum of 1~3 year experience and CFA qualification a plus  ",11~30人應徵,121.5492195,25.0554759
at3fhmo,70tf5,Garmin Asia_AI資料科學家(AI Data Scientist)_汐止/林口,待遇面議,0,0,軟體設計工程師/演算法開發工程師,"【工作內容】/針對實務製造問題發展工業4.0解決方案，運用深度學習、人工智慧、機器學習、模擬與最佳化等模型於 Garmin 智慧製造應用的開發，依據生產目標定義問題、收集資料、分析以及開發演算法以提升整體生產效益，其涵蓋的應用領域包括： /1. 產品良率優化 – 如產品瑕疵檢測，應用深度學習架構與可解釋AI於自動瑕疵檢測，取代傳統人工搜尋方式。/2. 設備利用率提升 – 如設備異常分析，應用時間序列資料建立設備異常預測模型並推估的最佳保養時間。/3. 生產效率提升 – 使用最佳化模型對生產排程進行優化與求解運輸派送問題。/4. 能源效率優化 – 如工廠節能最佳化，透過環境感測器取得資料並分析，智能化調整參數減少能源浪費。//【必要條件】/1. 對資料分析充滿熱情並具備程式開發之熱忱與積極性，善於溝通協調與團隊合作精神並能獨立解決問題。/2. 熟悉Python, R, Scala, C/C++ 等程式語言，並具備使用其語言開發實際分析經驗。/3. 具備獨立研發能力，閱讀理解期刊論文並開法及修改演算法。/4. 具備深度學習、機器學習、統計分析、資料探勘（machine learning, deep learning, statistical modeling, data mining）之研究背景或實務經驗，對原理有扎實的理解，能確實了解各演算法在應用上的優劣。/5. 具備應用以下其中任一種深度學習架構（如CNN/ LSTM/ GAN）在分析資料、影像、聲音上的經驗。/6. 具備MS SQL, PL/SQL, Mongo, Hive等資料庫串接經驗，及熟悉資料視覺化實作（如Tableau）。",2人,2年以上,大學、碩士,工程學科類/資訊管理相關/數學及電算機科學學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,C/C++/Python/R/Scala/MS SQL/PL/SQL/Tableau/Hive,Machine Learning,"【加分條件】（具備以下能力之一，有相關實務經驗尤佳） 1. 電機/資工/資管/機械/數學/統計/工工，具機器學習、深度學習或資料分析背景等相關系所。 2. 熟悉至少一種機器學習或資料分析工具或套件：Scikit-learn, PyTorch, TensorFlow, Keras, OpenCV等。 3. 具資料採集（傳感器、控制器）經驗、製造業實務經驗或API開發等經歷尤佳。 4. 具人工智慧方法開發經驗，如強化學習（DQN, policy gradient, A3C）或代理人（agent-based）等方法。 5. 熟悉基礎git版本控制。 6. 擁有在Spark框架下運算機器學習或資料探勘的經驗。 7. 擁有成功參加資料競賽（如Kaggle, KDD Cup, Codalab, etc.）的經驗。  **工作地點 : 汐止廠(新北市汐止區樟樹二路68號)或林口廠(桃園市龜山區華亞二路270號)",30人以上應徵,121.6400616,25.0619395
a97q9sg,6a18k,資深資料分析師【Big Data】,待遇面議,0,0,軟體設計工程師/電腦系統分析師/演算法開發工程師,1. 透過操作及分析數據以驅動有效的商業行動/2. 從大量且多維度的資料提出洞見及可行性策略/3. 使用者數據研究，設計實驗以驗證成效，透過分析多樣化的資料來呈現數據/4. 利用資料視覺化方式組織並發佈可信服的資料分析結果以提供解決方案/5. 其他專案及主管交辦事項,1人,2年以上,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"1. 二年以上量化分析相關經驗，具商業數據資料採集與處理分析實務經驗。 2. 具備良好溝通能力，及獨立之專案規劃能力。 3. 具資料倉儲概念，及基本Machine Learning相關知識，具Python, R, SQL開發經驗。 4. 具網站、手機App開發/產品管理/使用者體驗/行銷等方面知識者佳。",11~30人應徵,121.4876185,24.9978164
wdapdfc,6eask,數據架構師(Data Architect),待遇面議,0,0,Internet程式設計師/軟體設計工程師/MIS程式設計師,【工作內容】/主要職責：/數據工程分析的架構設計規劃與新技術發展的藍圖制定//職務說明：/1.研究並導入數據科學相關新技術，促進技術團隊與業務團隊可以一同成長/2.訂定數據工程與分析的技術與流程標準/3.規劃設計整體的技術發展輪廓與藍圖/4.規劃設計各專案應用的系統、軟體、數據、分析、與維運自動化的各種架構//---------------------------------------------/需具備以下條件：/1.有應用軟體end-to-end架構規劃經驗與能力/2.有數據專案或產品的架構設計實務經驗，程式設計或開發撰寫至少五年以上經驗，使用語言的經驗必須包含Python/Scala其中之一/3.熟悉DevOPS文化，對於CI/CD 方法、工具、流程與自動控制有經驗/4.對Hadoop ecosystem相關服務至少熟悉三種以上工具或框架 /5.熟悉Linux的程式開發環境與Shell Script的使用/6.對新技術具敏感度，有能力與方法評估採用並導入新技術，同時制定使用技術規範/7.對雲端服務（如AWS/GCP）有概念/8.有能力理解業務場景，並將其轉為技術語言與規格,1~2人,5年以上,大學以上,資訊管理相關/資訊工程相關/數理統計相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,符合其中條件者尤佳： 1.專案管理經驗 2.技術服務維運經驗 3.有RDBMS的DBA經驗 4.熟悉SQL statement 5.具備電商或品牌商領域的經驗 6.熟悉ETL工具 7.熟悉Akka分散式服務框架 8.熟悉機器學習/深度學習的模型 9.熟悉數據分析的視覺化工具 10.熟悉UI/UX的方法 ,0~5人應徵,121.567154,25.040512
1306ltnc,71r0y,Gchip- Software engineer Data management (新北市),待遇面議,0,0,軟韌體測試工程師/其他資訊專業人員,"- Relevant experience in electronic hardware design/test, etc.
- Familiar with SQL and bigquery or similar database tools
- Familiar with data visualization tools such as Data studio, Tableau, power BI, etc.
- Experience with project management is a plus, not required",1人,2年以上,不拘,資訊管理相關/資訊工程相關/其他數學及電算機科學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,, ,0~5人應徵,121.4618415,25.0114095
1xzkino,4chkh,"【數銀】數位分析 Data Analyst(數數發中心, DDT)",待遇面議,0,0,統計精算人員/市場調查／市場分析,"【公司部門簡介 About us】/國泰金控為臺灣服務客戶數最多的領先金融服務業者，致力於成為亞洲最佳金融機構。旗下的國泰世華銀行，為全臺灣數位服務用戶數的領先銀行，其數位銀行部更是國泰金控數位轉型之重要推動引擎，致力於打造優質、創新的數位金融服務。部門團隊由各領域菁英所組成，成員背景多元，橫跨金融產業、管理顧問、網路科技、時尚旅遊、數位行銷及新創科技等各領域。你將有機會與頂尖人才共事，共同實現數位新世代前所未有的可能。我們廣納優秀的專業人才，也打造開放溝通的工作環境。我們相信，唯有在開放式的團隊文化，才激得起最熱烈的革命火花。//金融科技已在改變世界，加入國泰世華銀行，你將有機會改變臺灣金融發展史。//【主要職責 Who we are looking for】/擅於洞察多元數據、分析客戶行為，協助商業決策、商機探索，持續帶入創新洞見提升數位經營效益的人才。//【職務說明 What will you do】/1.	撰寫 SQL 分析資料，使用Tableau, Google Analytics等數位工具分析用戶行為並將資料視覺化。/2.	解析客群數位行為、跨平台經營數據，並提出洞察、建議改善與發展方向。/3.	追蹤與分析各產品行銷活動之分群回應率與經營成效。//【發展與培訓 Development & training】 /這是一項非常具挑戰性的工作，因此我們會盡全力支援你在各工作階段的發展。從你加入的第一天起，我們將提供全方位的集團培訓計畫。首先你會得到產品知識訓練；並對於想深入了解的領域，可根據需求報名集團與知名企業合作，所提供的數位行銷、分析、使用者體驗等相關課程，形式包含定期系列講座、實戰工作坊。若這些課程無法滿足你的需求，也可自由選擇申請外部進修補助，並有機會得到全額進修補助。此外，你也能接觸不同業務部門，更深入至有興趣的專業領域工作。",1人,3年以上,大學以上,數理統計相關/資訊工程相關/資訊管理相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,【應徵資格】 1.	具數據分析相關經驗，擅長從資料中洞察、分析問題。 2.	具良好邏輯思維能力，並能快速從數據洞察分析、提出建議。  3.	具良好溝通能力與團隊合作意識，能擔任跨單位溝通窗口、與夥伴協力達成目標。  4.	具備金融產品或數位客群分析工作經驗尤佳。,6~10人應徵,121.56908878752392,25.038348938804862
a97q9sg,6xums,資深全端工程師【Big Data】,待遇面議,0,0,軟體設計工程師/Internet程式設計師/電腦系統分析師,1. Spring  及 VUE 技術為主的網站前後端開發與維護/2. API串接、後端系統分析、設計以及程式撰寫/3. 與視覺設計師及前端工程師協同合作/4. 軟體開發前後功能測試、除錯及修改/5. 關於網站前後端技術、行動應用及網路發展趨勢之資訊搜集與分析應用/6. 其他專案及主管交辦事項,1人,3年以上,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"1. 三年以上相關工作經驗。 2. 熟網站主要技術框架：後端Spring, 前端Vue。 3. 具使用NoSQL或RDBMS平台經驗：MySQL, MongoDB, Redis. 4. 具AWS開發和維護、大數據處理經驗者佳。",0~5人應徵,121.4876185,24.9978164
1a2x6bk41t,6k323,AI Lab - Sr. Data Engineer (台北/嘉義/東京),待遇面議,0,0,軟體設計工程師/電腦系統分析師/演算法開發工程師,"awoo Japan Inc. (awoo Japan 株式会社), we are Japanese company with users around the Taiwan and Japan, offering an dynamic growth environment to work with creative technologies of specific domain-knowhow, to go with a fast-paced company to achieve AI powered products to global.//We are hiring for Sr. Data Engineer professionals that international engineering with global datasets, will take part in:/- Design and implement CI/CD that includes automation processing whole pipeline and script base on requirements of algorithm models. /- Design large and expansive scale, implement distributed computing of data./- Data cleaning, preprocessing and high performance data conversion.//- Implement and integrate data/text mining algorithms./- Optimize tools of data engineering./- Research new tools, frameworks and algorithms relate with data./- Analyze data, logs and efficiency, then improve them.//If you have the following experience that of three, will be highly considered:/- Large data cleaning and preprocessing experience./- Large system/software constructed and refactory experience./- Improved large database efficiency and performance./- Agile development./- Algorithms design and development./- SaaS experience.//Must have:/- Designed and implemented CI/CD automation processing (incl. script programming), and solved the crash problems. /- Actually implemented the container and k8s, or others cluster-structure./- Cloud computing, queue and balance, distributed systems and networking./- Database ability that one of RMDB, BigQuery and NoSQL./- GCP experience that include Pubsub, GCS, GCR, GCE, BigQuery, Dataflow, Dataproc./- Familiar with linux, python or golang, git, docker and script./- Familiar with OOP, design pattern and unit-test./- Familiar with ETL that include Spark and pipeline./- At least RESTFul API experience./- At least the ability to communicate in English./- Open minded.//Good to have:/- Microservice experience./- Japanese ability./- Algorithms and Mathematics that calculus, linear algebra and probability./- UNIX, LINUX core system knowledge./- Multithreading, Multitasking and Multiprocessing experience./- Familiar with code review./- Video streaming experience./- Dashboard and data analytics experience.",2~3人,3年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,0~5人應徵,121.522528,25.059418
1a2x6bjfej,701ac,Product Data Analyst 產品數據分析師,待遇面議,0,0,軟體設計工程師/資料庫管理人員/其他資訊專業人員," 17LIVE  is the world leader in the live streaming industry and real-time content sharing mobile application for celebrities, entertainers, and influencers. We allow users to create and share their lives through live streams and photos, all while earning royalties./We are a global company, with users in more than 50 countries.//The Product Data Analyst is someone who helps the Product team make sense of the enormous amount of data we capture at 17 Media.  This person is someone who is perpetually curious - who loves to find patterns in what to other people seems like chaos.  They will perform analysis that will help to drive the roadmap of our product, and so should be someone who takes that responsibility and that opportunity very seriously.// - Analyze behavioral trends in user data to suggest opportunities of optimization and improvement to the Product Team./ - Perform analyses requested by the Product team to validate or refute hypotheses.  / - Help design and evaluate A/B tests.//The following experiences are favored for this position: / - Fluent in English and Mandarin / - Having B2C or B2B2C internet industry experience at least 2 years/ - Master of SQL and other data technologies./ - Creative data visualization experience./ - 3+ years analyst experience.//亞洲即時互動體龍頭 17LIVE 秉持讓內容創作者發光發熱的使命，提供創作者影音平台進行直播互動、節目錄製與表演的舞台，更落實健全的系統化模式，從挖掘、培訓到宣傳，致力打破傳統經紀公司的模式，並攜手橫跨娛樂、網紅經紀等產業的合作夥伴，壯大海內外發展、布局全球，引領世界進入直播新媒體世代。//職務介紹:/如果你/1. 對17的產品用戶行為感到好奇/2. 對數據有高度的責任感以及熱愛/3. 擅長把雜亂的raw data轉換成對產品有幫助的分析及建議//歡迎你加入17產品團隊，成為我們的產品數據分析師！//你的工作範圍包括：/ - 分析用戶的行為模式、預測將來的趨勢，以給予產品團隊建議、使產品成長/ - 透過數據找到問題、提供分析結果，並驗證或拒絕產品團隊的假說/ - 設計以及評估任何產品分析方案，例如A/B testing的執行方案及驗證方向/ /如果您具備以下工作技能及工作經驗，請不要猶豫立即手刀提出申請：// - 流利的中英文溝通能力/ - 有2年以上網路產業相關的工作經驗/ - SQL的專家，並且了解產品/ - 擁有提供產品視覺化的背景經驗/ - 3年以上資料分析師的經驗",1人,3年以上,大學以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,,6~10人應徵,121.5293593,25.0381262
1a2x6bjfej,70mrk,Data Engineer Manager 資料工程經理,待遇面議,0,0,軟體設計工程師/資料庫管理人員,"We are looking for an experienced Data Engineering Manager to manage diverse data resources, implement new technologies and various tools enabling data initiatives, as well as drive scalable data self-service practices. //You will have outstanding communication skills, proven data infrastructure design and implementation capabilities, strong project management sense, comfortable with ambiguity and enjoy working in a fast-paced dynamic environment.//In 17, your will/1. Build robust data environments and integrate new technologies./2. Participate in key technology and design discussions in the team as a hands-on technical lead./3. Show technical leadership in the team by giving guidance on designs and coding./4. Gather and prioritize requirements through direct engagement with operations, business, data science, and software engineering teams./5. Act as a project manager for the projects that your team is responsible for./ //You will be highly considered if you have the following experience: /1. 8+ Years of Data Engineering Experience. Demonstrated strength in SQL, data modeling, ETL development, and data warehousing;/2. Experience in maintaining data warehouse systems and working on large scale data transformation using Big Data technologies on cloud platforms;/3. Coding proficiency in at least one modern programming language (Python, Scala, Java, etc.)./4. Experience mentoring and managing other Data Engineers, ensuring data engineering best practices are being followed./5. Proven track record of sharing outcomes through written communication, including an ability to effectively communicate with both business and technical teams./6. Experience in building and maintaining CI/CD pipeline running data infrastructure./7. Experience with visualization, data mining, or statistical tools is a plus./ //Good to have:/1. Familiar with BigQuery and GCP’s data solution./2. Experience with applying machine learning technique./3. Knowledge of probability and statistics./4. Experience of predicting user and consumer behavior.///我們正在尋找一位具有經驗的資料工程團隊主管．您將會帶領一個資料工程團隊，/優化17LIVE的資料架構。//在這裡，您將負責：/1. 建立穩健的資料環境/2. 參與並帶領關鍵技術及設計的討論/3. 運用純熟的技術經驗引領團隊/4. 直接與運營團隊溝通，結合development roadmap決定開發順序/5. 作為專案技術領袖協助專案順利進行///如果您具備以下工作技能及工作經驗，請不要猶豫立即手刀提出申請：/1. 八年以上的資料工程經驗，包含SQL，資料模型，ETL流程，及資料倉儲/2. 具備資料倉儲維運及運用雲端巨量資料技術的經驗/3. 利用Python, Scala, Java作為主要開發語言/4. 具備資料工程團隊管理經驗/5. 具備與營運團隊或工程團隊的實務合作經驗/6. 具備良好的CI/CD開發維運經驗/7. 有資料視覺化，資料探勘，或統計分析工具的使用經驗/ //加分條件：/1. 熟悉 Google 的雲端資料解決方案，例如 BigQuery/2. 有使用過機器學習技術的經驗/3. 具有機率及統計的相關背景知識/4. 有做過使用者行為預測的經驗",1人,8年以上,大學以上,,None,None,Java/Python/Scala/ETL,,,0~5人應徵,121.5293593,25.0381262
1a2x6bjhmf,71vat,[好會飛]電商行銷數據分析師 (Ecommerce Marketing Data Analyst),"月薪40,000~52,000元",40000,52000,市場調查／市場分析/行銷企劃主管/網站行銷企劃,"工作內容：
分析商品、品類成長潛力，擬定銷售策略。
檢視行銷工具成效，提出資源分配建議。
建立會員模型，擬定分群行銷策略。
提案 A/B Testing，持續優化表現，提升流量、轉換率。
建立報表、儀表板，協助各部門追蹤成效。
協助制定指標，定期提供商業策略提案給 Business Leader。

能力需求：
具統計 / 資料科學能力。
Google Analytics
SQL
基本 Python / R。
熟悉 BI 工具，具備 Data Visualize 能力。
2年以上數據分析相關工作經驗

加分項目：
英文能力
Google Optimize
行銷思維與實務經驗",1~2人,2年以上,大學以上,數理統計相關/市場行銷相關/大眾傳播學相關,None,None,ASP.NET/Python/PL/SQL/Google Analytics,網路活動規劃與執行/行銷宣傳預算編製與控管/行銷策略擬定/社群媒體經營管理,,0~5人應徵,121.4859592,24.99671
1a2x6bkofs,6p7tn,【109】資料倉儲規劃師 Data Warehouse Planner,待遇面議,0,0,軟體設計工程師/資料庫管理人員/軟體相關專案管理師,"1. 建立銀行資料處理架構，包含ETL、Data Pipeline、Job 監控與追蹤等服務，已提供日常作業與分析人員使用。
2. 依據行內金融系統資料需求，設計並開發作業流程，並建立資料倉儲。
3. 建立並維護資料字典相關文件。

工作技能
1. 三年以上 OLAP、DW、BI分析相關開發經驗。
2. 熟悉任一種RDBMS資料庫。
3. ETL/ELT/Data Pipeline 經驗。
4. Data Model 相關設計實作經驗。
5. SQL、Script Language 相關開發經驗(python/shell/bat/ps...)。
6. 良好溝通能力與分析資料需求。",4人,4年以上,大學以上,,None,None,,,以下經驗尤佳 1. Open Data 經驗 2. 銀行金融系統分析經驗 3. app 用戶行為資料追蹤架構開發 4. Hadoop 平台資料工具使用經驗 5. 雲端資料中心建置經驗 6. 優先面試經濟部工業局DIGI⁺ Talent計畫之結訓研習生(BD),0~5人應徵,121.5494279,25.029308
1a2x6blah2,70gbv,NLP資料科學家/NLP Data Scientist,"年薪1,600,000~2,500,000元",1600000,2500000,軟體設計工程師/演算法開發工程師/其他資訊專業人員,"* Role Description *
We are looking for NLP Data Scientists who are interested in building an intelligence service for professional workers with our growing team worldwide. The service can organize knowledge from massive documents and external data sources and draft reports from organized knowledge for professional workers. 

This is a leadership role. You have to lead data engineers and collaborate with other teams. This role requests creation, innovation, and originality.

* Responsibilities *
1. Research and evaluate pioneering machine learning and statistical models
2. Use machine learning and analytical techniques to build prediction models for document intelligence solutions.
3. Design, develop, and test advanced models for predictive user behaviors
4. Design efficient, scalable, automated processes for large scale data analyses, model development, model validation, and model implementation
5. Cooperate with engineering teams to provide solutions with machine learning techniques
6. Cooperate with project managers to create new features with the benefits of machine learning techniques

* Minimum qualifications *
1. Master degree in Computer Science, related technical field, or equivalent practical experience
2. At least five years of relevant experience in NLP (natural-language processing)
3. Experience with one general-purpose programming language (e.g., Python, Java, C/C++)
4. Experience in algorithms and libraries of NLP 
5. Excellent documentation, communication, organizational, and analytical skills
6. Experience in data processing of textual and numerical data
7. Experience with Linux/Unix environments and containers
8. Self-motivated and responsive to multiple challenges in a fast-moving team environment

* Preferred qualifications *
1. Advanced degree in engineering or technical/scientific field of study
2. Familiar with attention-based transformers NLP models and algorithms
3. Experience building large scale distributed data analysis systems or applications
4. Excellent documentation, communication, organizational, and analytical skills
5. Experience in MLOps",1人,6年以上,碩士以上,一般數學相關/資訊工程相關/其他數學及電算機科學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,軟體工程系統開發/軟體程式設計/資料庫系統管理維護/資料庫程式設計,,0~5人應徵,120.677424,24.1731009
