公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
1a2x6bl3wa,74ebx,資料輸入人員,"月薪33,000~40,000元",33000,40000,其他客戶服務人員/行政人員/資料輸入人員,"你認真細心、對工作懷抱熱情，但總找不到合適的工作嗎
只要你願意學習，公司都願意栽培你
------------------------------------------------------------------------------
1.分類、審核文件資料，並輸入建檔。
2.負責處理資料補件作業。
3.進行資料處理、轉換及整合工作。
4.將輸入的資料與原始文件作比對，或是重新輸入資料以確認資料的正確性。
5.找出輸入錯誤的資料，加以修正或向上呈報。
6.執行資料查詢、輸入與一般現金收付作業。
7.帳務查核。
8.上班時段(需輪班，並享有輪班津貼)
早班→早上08:00-下午05:00
中班→下午16:00-凌晨01:00
晚班→凌晨00:00-早上09:00
月休8天
------------------------------------------------------------------------------
",不限,不拘,高中以上,,None,None,Windows 2003/中文打字50~75,,,30人以上應徵,120.6376079,24.1637193
1a2x6bin60,697oo,Data Scientist 資料科學家,待遇面議,0,0,軟體設計工程師/演算法開發工程師/統計學研究員,"What a Data Scientist does in Titansoft//1. Apply statistical and machine learning techniques to build models for user classification, fraud detection and other objectives./2. Mine, analyze and visualize data from company databases to drive optimization and improve product development, marketing techniques and business strategies./3. Identify, understand and solve business problems based on the company's overall targets./4. Coordinate with different feature teams to implement models and design proper performance evaluation metrics.//",1~2人,不拘,不拘,資訊管理相關/資訊工程相關/數理統計相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/MS SQL,,"Experience 1.	Knowledge and experience with application of a variety of machine learning techniques (clustering, decision tree, neural network, etc.). 2.	Knowledge and experience with application of advanced statistical techniques (regression, various statistical tests, etc.). 3.	Real-world ML project experiences. 4.	Fresh graduates are welcome to apply, competition experience is a plus.  Skills 1.	Proficiency in Python (must), SQL or other programming languages. 2.	Proficiency in common ML frameworks, etc., Scikit-learn, Keras, Tensorflow. 3.	Strong problem solving skills.  4.	Excellent written and verbal communication skills for coordinating across teams and with stakeholders.  Personality Traits / Characteristics 1.	Emphasis on outcomes and improvements in product performance. 2.	Passion to learn and apply new technologies and techniques. 3.	Data driven. ",30人以上應徵,121.6123229,25.0574363
1a2x6biwtm,46yog,Data Analyst 資料分析師,"月薪32,000~75,000元",32000,75000,市場調查／市場分析/資料庫管理人員/統計學研究員,此職務為執行數據服務專案的角色，需具備高度的數據素養，以及相應技術與知識；如果你/妳富有責任感，喜歡挑戰自己，不害怕面對客戶，歡迎加入我們：/1. 確認客戶需求，溝通並清楚定義分析問題。/2. 梳理資料來源，依據資料分析需求，規劃資料建模。/3. 使用相應技術進行ETL、資料清理、資料驗證流程。/4. 依照分析需求，使用適當的演算法。/5. 運用數據分析技術與本公司資料視覺化產品呈現分析結果。/6. 建構資料與即時運算系統整合服務。/7. 參與產品需求收集與測試。,1~2人,不拘,大學以上,,None,None,Python/MySQL,,"1. Strong sense of data. 2. 對資料庫及SQL有基本認識。 3. 有 Linux shell script, golang或其他script 語言使用經驗尤佳. 4.具有資料視覺化經驗尤佳 5.具有執行資訊服務專案經驗尤佳 6.具有系統分析經驗尤佳",30人以上應徵,121.5515851,25.0322535
ockmu5c,6n0m4,資料科學工程師,待遇面議,0,0,韌體設計工程師/軟體設計工程師/其他資訊專業人員,"Responsibility：
1. To manage and understand the thousands of different interactions a user can have with our products.

2. Design, build and automate business metrics into self-serve dashboards to tell a story. Assist and educate on interpretation.

3. Preparing deal and valuation analyses (model building, scenario testing etc.) in partnership with the Business teams.

4. Conducting market research, tracking and compiling industry trends in the region

5.Translate analytical insights into concrete, actionable recommendations for business or product improvement, and communicate these findings. 
",1人,5年以上,大學以上,資訊工程相關/數理統計相關/資訊管理相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,Python/R/ANSI SQL/ETL/Tableau/Power BI​,,"QUALIFICATIONS/Skills: 1. 5~7 years of experience in media/entertainment/tech company in a strategy/business development/analytical role. Have worked in a highly-demanding environment in which complex modeling and analysis is performed.  2. Strong communication/presentation skills with track record of presenting complex analyses to executives/senior management clearly and concisely  3.Strong experience in scripting with SQL and Python/R, extracting large sets of data, and design of ETL flows.  4. Experience in Tableau, Power BI, or other data visualization tools.  5. Be motivated, disciplined, and be able to work effectively and autonomously.  6. Bachelor's degree in computer-science, mathematics, statistics or other relevant field that demonstrates quantitative orientation.   7. Fluency in English. ",11~30人應徵,121.5690725,25.0787783
1a2x6bifpd,6zjao,Data Scientist 資料科學家,待遇面議,0,0,軟體相關專案管理師/統計學研究員/市場調查／市場分析,"[ 工作內容 ]//(1) 分析使用者數據，解釋使用者行為變化，並依照目標提出對應之改善方向與解決方案/(2) 解讀產品運作數據與實驗成效追蹤，以及資料視覺化等/(4) 優化現有數據分析架構與流程，使未來實驗更便於追蹤與分析/(5) 從短、中、長期的角度，持續監控與分析數據，發現問題與成長的機會/(6) 其他支援事項，建立與優化產品內容推薦機制///[ 徵求條件 ]//(1) 具備程式撰寫能力(Python尤佳)，且能自行進行資料蒐集、清理、分析流程/(2) 擅長使用工具或程式，進行數據分析與建構使用者行為模型/(3) 具備基本統計／商業概念及精準的產品直覺/(4) 擅團隊合作、能根據團隊目標建立縝密邏輯，跨部門溝通 //加分條件：/(1) 具備 Data mining, Machine learning 等相關知識/(2) 熟悉 MongoDB, Elastic Search, AWS Service /(3) 熟悉 PHP/",1~2人,不拘,大學以上,數學及電算機科學學科類,None,None,Python/ETL/AWS,,薪資範圍上限非絕對，依實力向上調整。,30人以上應徵,121.53423,25.014616
1a2x6bkmt7,6dcel,資料處理人員,"月薪25,000~30,000元",25000,30000,資料輸入人員/財務會計助理/查帳／審計人員,"你認真細心、對工作懷抱熱情，但總找不到合適的工作嗎
 只要你願意學習，公司都願意栽培你，
 我們有完善的教育訓練，優美舒適的工作環境，
 團隊就像家人一樣，公司樂於分享，獎金紅利一定有你一份
 開心歡樂的每一刻，一定與你共享。

 給自己成長的機會，不設限
 與公司一同創造人生勝利組

1.分類、審核文件資料，並輸入建檔。
2.負責處理資料補件作業。
3.進行資料處理、轉換及整合工作。
4.將輸入的資料與原始文件作比對，或是重新輸入資料以確認資料的正確性。
5.找出輸入錯誤的資料，加以修正或向上呈報。
6.執行資料查詢、輸入與一般現金收付作業。
7.帳務查核。
8.上班時段(需輪班，並享有輪班津貼)
早班→早上08:00-下午05:00
中班→下午16:00-凌晨01:00
晚班→凌晨00:00-早上09:00 


",2~3人,不拘,高中以上,,None,None,,,1.細心負責、積極進取、抗壓性高。 2.熟悉文書系統及具備基本電腦操作知識。  ,11~30人應徵,120.6376185,24.1635728
1a2x6bk0me,74f1i,資料輸入人員,"月薪25,000~30,000元",25000,30000,記帳／出納／一般會計/財務會計助理/行政助理,"1.文件資料登打建檔、掃描、檢查、文書資料處理
2.收發信件及郵局包裹寄送
3.營業稅期間可配合加班(1日-17日加班至9:30，週六加班9:30-6:30)
4.完成主管交辦事宜
5.需細心、負責任、主動性高、配合度高，能穩定工作者
6.具抗壓性、無誠勿試",1~2人,不拘,高中以上,,None,None,Excel/Word/中文打字20~50,,,11~30人應徵,121.4150066,24.927607
1a2x6bl8mi,6yx5y,資料輸入人員,待遇面議,0,0,資料輸入人員,"可在家上班
英文能力讀寫精通 多益至少800分以上
全英文輸入 且 英文打字速度 50-80 WPM
1.分類、審核文件資料，並輸入建檔。
2.負責處理資料補件作業。
3.進行資料處理、轉換及整合工作。
4.將輸入的資料與原始文件作比對，或是重新輸入資料以確認資料的正確性。",1人,不拘,不拘,,None,None,Adobe Acrobat/Excel/PowerPoint/Word/英文打字50~75,,,11~30人應徵,121.507535,25.041914
1a2x6bkf7m,74jkt,AI資料科學家,待遇面議,0,0,演算法開發工程師/軟體設計工程師/電腦系統分析師,"1.	負責公司核心AI演算法設計、開發與驗證
2.	運用AI, machine learning, deep learning等技術，搭建演算法架構，實現相關軟體演算法開發和最佳化。
3.	針對客戶與產品需求，協助專案研發與新技術的導入。
4.	能夠獨立支撐產品的演算法方向和內容，同公司產品和RD等部門密切溝通合作。 
5.	自主編寫程式與調試，熟悉Python,PHP, R等工具
6.	應用領域主要包含但不侷限於圖像識別、語義理解、語音識別、行銷轉化、風險控制、推薦模型、客戶滿意度與黏著度等
7.	數據分析、建模等相關工作，並進行模型評估 
8.	資料視覺化設計",1人,5年以上,專科以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/PHP/R,Machine Learning/系統架構規劃/軟體程式設計/系統整合分析/模組化系統設計/系統架構規劃與維護,"1.	有豐富的AI演算法開發和實踐經歷，3年以上相關工作經驗 2.	對資料分析充滿熱情並具備程式開發之熱忱與積極性，善於溝通協調與團隊合作精神並能獨立解決問題。 3.	具備深度學習、機器學習、統計分析、資料探勘（machine learning, deep learning, statistical modeling, data mining）之研究背景或實務經驗，對原理有扎實的理解，能確實了解各演算法在應用上的優劣，並瞭解該領域之發展趨勢。  4.	具備實際機器學習專案經驗，並熟悉主流深度學習框架/機器學習函式庫如TensorFlow、MXNet、CNTK、Torch、Keras、MLlib等。 5.	具備MS SQL, PL/SQL, Mongo, Hive等資料庫串接經驗，及熟悉資料視覺化實作（如Tableau）。",6~10人應徵,121.5483421,25.0479615
1a2x6bip2d,6tglk,資料處理工讀生,"月薪24,000~26,000元",24000,26000,資料輸入人員/行政助理/工讀生,1.報告書及文件建檔/2.簡報(PPT)製作/3.文件資料檢核 /4.資料比對檢核 /5.文件數量統計 /6.文件、掃描歸檔整理,1~2人,不拘,高中以上,,None,None,Excel/Word,,,11~30人應徵,120.657664,24.135786
1a2x6bjjlo,6gup4,資料分析師 (資深/社群資料、人群資料),待遇面議,0,0,行銷企劃人員/市場調查／市場分析,"本公司運用語意分析與雲端技術專長，推出全國規模最大的網路社群監測與分析平台《OpView社群口碑資料庫》及《PeopleView人群資料庫》，廣泛地應用在行銷廣告、公關客服、品牌及市場研究上，能夠在數億筆的雲端資料庫內，精確地分析網路上的口碑聲量，以及消費者和市場的樣貌，是數位行銷時代重要的工具，因此本公司招募想積極投身這波浪潮的人才一同加入。//工作內容：/70% 執行客戶的分析報告或提案，分析問題，進而提出策略方向/20% 經營客戶關係，協助解決問題/10% 分析客戶需求，歸納並參與規劃產品，提升服務//本工作無特定學經歷要求，歡迎對下列有經驗或有興趣的同仁加入/1.統計及研究方法論/2.各式分析工具或技術 (例如R, Python, Excel, SQL任一)/3.在企業及商業上的洞見詮釋",不限,2年以上,大學以上,商業及管理學科類/大眾傳播學科類/經濟社會及心理學科類,None,None,,,1. 具簡報與報告製作能力，能以文書或圖像化表達 2. 對資料分析有熱忱、喜歡定義問題並加以解答、喜歡接觸多元產業領域 3. 若具以下經驗，歡迎加註於自我推薦信中，並提供相關資料 - 行銷、廣告、公關、市場研究、資料分析等相關領域實務經驗 - 實際應用統計或分析工具之經驗,6~10人應徵,121.5513363,25.0330243
1a2x6bjl2j,6ecns,資料處理人員,"月薪28,000~35,000元",28000,35000,其他資訊專業人員,"出海作業後內部行政作業, 含資料處理及報告製作",2~3人,不拘,大學以上,測量工程相關/海洋學相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"-具數值分析與程式撰寫能力，基本電腦維修及網路管理能力 -善溝通及規劃,並有自我學習積極的態度 -測量或海洋工程相關科系佳 ",0~5人應徵,0.0,0.0
ckkyqvc,5s4ut,D4000 資料工程師,待遇面議,0,0,演算法開發工程師/軟體設計工程師/Internet程式設計師,1. 負責巨量資料探勘，參與數據模型建立，並優化模型架構。/2. 協助巨量資料系統規劃及開發，線上營運，架構完整數據服務平台。,2人,3年以上,大學以上,數學及電算機科學學科類/統計學相關,英文,聽 /中等、說 /中等、讀 /精通、寫 /中等,,,1. 熟悉大量資料處理及分析。 2. 熟悉數據相關語言開發，如 Java、Scala、Python。 3. 有使用GCP數據相關工具經驗，如 Bigquery、DataFlow等等。  * 如經面試錄取後，報到時須繳交「體格檢查表(一般)」，請於報到前自行至醫療機構辦理體檢 *,6~10人應徵,121.5709292,25.0799766
1a2x6bkzym,70fh5,資料分析師 Data Analyst,待遇面議,0,0,軟體設計工程師/Internet程式設計師,"
職務內容
- 處理各類原始資料(文件檔案, DB Data,...)
- 資料分析演算法開發與優化
- 分析資料，發現問題，提出建議
- 資料視覺化呈現
- 製作研究報告 (優化成果)

職能需求
- Linux
- 列舉但不限於 Python, Java, SQL,...
- 良好的英語能力
- 統計能力

希望投遞履歷的您具備
- 對資料的熱情
- 自我學習的動力
- 對問題探索的好奇心

",2~3人,不拘,專科以上,數學及電算機科學學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux/C++/Java/Python,軟體程式設計/資料庫軟體應用,"MySQL,  Programing,  Self-motivated ",30人以上應徵,121.522377,25.054823
